row_label_raw,row_label_full,col_0,Số lượng bán Đơn vị,Tổng giá trị bán VND,Tổng giá vốn VND,Lỗ bán chứng khoán trong năm VND,numeric__Số lượng bán Đơn vị,numeric__Tổng giá trị bán VND,numeric__Tổng giá vốn VND,numeric__Lỗ bán chứng khoán trong năm VND
Cổ phiếu niêm yết,Cổ phiếu niêm yết,Cổ phiếu niêm yết,15.648.537,399.981.564.800,431.790.770.167,31.809.205.367,15648537.0,399981564800.0,431790770167.0,31809205367.0
Cổ phiếu chưa niêm yết,Cổ phiếu chưa niêm yết,Cổ phiếu chưa niêm yết,1.710.000,18.810.000.000,46.768.500.000,27.958.500.000,1710000.0,18810000000.0,46768500000.0,27958500000.0
Chứng chỉ tiền gửi,Chứng chỉ tiền gửi,Chứng chỉ tiền gửi,1.351.594.924,136.246.128.799.783,136.512.654.328.715,266.525.528.932,1351594924.0,136246128799783.0,136512654328715.0,266525528932.0
Trái phiếu niêm yết,Trái phiếu niêm yết,Trái phiếu niêm yết,188.535.000,20.387.005.155.000,20.392.529.796.782,5.524.641.782,188535000.0,20387005155000.0,20392529796782.0,5524641782.0
Trái phiếu chưa niêm yết,Trái phiếu chưa niêm yết,Trái phiếu chưa niêm yết,6.519.074,707.195.729.588,709.630.409.778,2.434.680.190,6519074.0,707195729588.0,709630409778.0,2434680190.0
Chứng quyền có bảo đảm,Chứng quyền có bảo đảm,Chứng quyền có bảo đảm,26.403.100,41.141.599.000,35.537.204.467,5.604.394.533,26403100.0,41141599000.0,35537204467.0,5604394533.0
Đáo hạn chứng quyền,Đáo hạn chứng quyền,Đáo hạn chứng quyền,221.800,-,-,1.481.493.296,221800.0,,,1481493296.0
Hợp đồng tương lai,Hợp đồng tương lai,Hợp đồng tương lai,7,-,-,194.580.000,7.0,,,194580000.0
,,,,157.800.262.848.171,158.128.911.009.909,341.533.024.100,,157800262848171.0,158128911009909.0,341533024100.0
