row_label_raw,row_label_full,Hội đồng Quản trị,Ông Lê Tiến Trường,Chủ tịch,numeric__Ông Lê Tiến Trường,numeric__Chủ tịch
Hội đồng Quản trị,Hội đồng Quản trị,Hội đồng Quản trị,Ông Trần Quang Nghị,Phó Chủ tịch,,
Hội đồng Quản trị,Hội đồng Quản trị,Hội đồng Quản trị,Ông Đăng Vũ Hùng,Ủy viên,,
Hội đồng Quản trị,Hội đồng Quản trị,Hội đồng Quản trị,Ông Vũ Hồng Tuân,Ủy viên,,
Hội đồng Quản trị,Hội đồng Quản trị,Hội đồng Quản trị,Ông Nguyễn Xuân Đông,Ủy viên,,
