row_label_raw,row_label_full,col_0,31/12/2022VND,1/1/2022VND,numeric__31/12/2022VND,numeric__1/1/2022VND
Phải thu cổ tức và lợi nhuận được chia,Phải thu cổ tức và lợi nhuận được chia,Phải thu cổ tức và lợi nhuận được chia,240.120.334.512,275.249.348.329,240120334512.0,275249348329.0
Góp vốn vào hợp đồng hợp tác kinh doanh (i),Góp vốn vào hợp đồng hợp tác kinh doanh (i),Góp vốn vào hợp đồng hợp tác kinh doanh (i),43.532.895.759,80.000.000.000,43532895759.0,80000000000.0
Phải thu lãi cho vay,Phải thu lãi cho vay,Phải thu lãi cho vay,10.964.248.853,106.381.451.043,10964248853.0,106381451043.0
"Ký cược, ký quỹ","Ký cược, ký quỹ","Ký cược, ký quỹ",66.909.968.424,79.174.023.338,66909968424.0,79174023338.0
Phải thu các khoản tạm ứng,Phải thu các khoản tạm ứng,Phải thu các khoản tạm ứng,12.139.664.924,11.590.238.046,12139664924.0,11590238046.0
Phải thu lãi tiền gửi ngân hàng,Phải thu lãi tiền gửi ngân hàng,Phải thu lãi tiền gửi ngân hàng,20.561.482.971,21.795.665.747,20561482971.0,21795665747.0
Phải thu từ tiền phạt hợp đồng,Phải thu từ tiền phạt hợp đồng,Phải thu từ tiền phạt hợp đồng,22.379.355.965,24.165.879.830,22379355965.0,24165879830.0
Các khoản chi hộ,Các khoản chi hộ,Các khoản chi hộ,5.618.065.488,13.748.157.994,5618065488.0,13748157994.0
Phải thu người lao động,Phải thu người lao động,Phải thu người lao động,2.346.647.403,2.798.934.410,2346647403.0,2798934410.0
Phải thu về nhận bồi thường bảo hiểm (ii),Phải thu về nhận bồi thường bảo hiểm (ii),Phải thu về nhận bồi thường bảo hiểm (ii),31.395.435.544,15.157.491.751,31395435544.0,15157491751.0
Phải thu về tạm ứng cho Công ty Cổ phần Dệt May Liên Phương,Phải thu về tạm ứng cho Công ty Cổ phần Dệt May Liên Phương,Phải thu về tạm ứng cho Công ty Cổ phần Dệt May Liên Phương,22.001.000.000,16.322.000.000,22001000000.0,16322000000.0
Tiền thuế giá trị gia tăng được hoàn,Tiền thuế giá trị gia tăng được hoàn,Tiền thuế giá trị gia tăng được hoàn,6.858.111.036,43.873.760.779,6858111036.0,43873760779.0
Phải thu khác,Phải thu khác,Phải thu khác,12.927.436.062,13.383.241.800,12927436062.0,13383241800.0
,,,497.754.646.941,703.640.193.067,497754646941.0,703640193067.0
