row_label_raw,row_label_full,Đơn vị khác > Các khoản đầu tư vào cổ phiếu trên thị trường▪ Ngân hàng TMPCCông thươngViệt Nam (**),"31/12/2022 > Tỷ lệ %sở hữu > Đơn vị khác > 0,002%","31/12/2022 > Tỷ lệ %quyềnbiểu quyết > Đơn vị khác > 0,002%",31/12/2022 > Giá gốcVND > Đơn vị khác > 1.348.555.000,31/12/2022 > Dự phòngVND > Đơn vị khác > -,31/12/2022 > Giá trịhợp lýVND > Đơn vị khác > 2.219.260.250,"31/12/2022 > Tỷ lệ %sở hữu > Đơn vị khác > 0,002%_1","1/1/2022 > Tỷ lệ %quyềnbiểu quyết > Đơn vị khác > 0,002%",1/1/2022 > Giá gốcVND > Đơn vị khác > 1.348.555.000,1/1/2022 > Dự phòngVND > Đơn vị khác > -,Giá trịhợp lýVND > Đơn vị khác > 2.812.445.700,"numeric__31/12/2022 > Tỷ lệ %sở hữu > Đơn vị khác > 0,002%","numeric__31/12/2022 > Tỷ lệ %quyềnbiểu quyết > Đơn vị khác > 0,002%",numeric__31/12/2022 > Giá gốcVND > Đơn vị khác > 1.348.555.000,numeric__31/12/2022 > Dự phòngVND > Đơn vị khác > -,numeric__31/12/2022 > Giá trịhợp lýVND > Đơn vị khác > 2.219.260.250,"numeric__31/12/2022 > Tỷ lệ %sở hữu > Đơn vị khác > 0,002%_1","numeric__1/1/2022 > Tỷ lệ %quyềnbiểu quyết > Đơn vị khác > 0,002%",numeric__1/1/2022 > Giá gốcVND > Đơn vị khác > 1.348.555.000,numeric__1/1/2022 > Dự phòngVND > Đơn vị khác > -,numeric__Giá trịhợp lýVND > Đơn vị khác > 2.812.445.700
Các khoản đầu tư vào công cụ vốn chủ sở hữu khác▪ Công ty Cổ phần TCEVINA DENIM,Các khoản đầu tư vào công cụ vốn chủ sở hữu khác▪ Công ty Cổ phần TCEVINA DENIM,Các khoản đầu tư vào công cụ vốn chủ sở hữu khác▪ Công ty Cổ phần TCEVINA DENIM,"1,97%","1,97%",19.450.204.510,(13.180.048.532),(*),"2,10%","2,10%",19.450.204.510,(16.324.154.142),(*),0.0197,0.0197,19450204510.0,-13180048532.0,,0.021,0.021,19450204510.0,-16324154142.0,
▪ Các khoản đầu tư khác,▪ Các khoản đầu tư khác,▪ Các khoản đầu tư khác,,,158.778.764.722,(24.982.335.526),(*),,,196.065.117.644,(25.493.930.217),(*),,,158778764722.0,-24982335526.0,,,,196065117644.0,-25493930217.0,
,,,,,179.577.524.232,(38.162.384.058),,,,216.863.877.154,(41.818.084.359),,,,179577524232.0,-38162384058.0,,,,216863877154.0,-41818084359.0,
