row_label_raw,row_label_full,Lưu chuyển tiền thuần trong năm\( (50 = 20 + 30 + 40) \) > Tiền và các khoản tương đương tiền đầu năm,Mã số > 50 > 60,Thuyết minh,2022 VND > (19.240.678.321) > 636.969.466.530,2021 VND Đã điều chỉnh lại > 166.716.699.714 > 469.771.140.126,numeric__Mã số > 50 > 60,numeric__Thuyết minh,numeric__2022 VND > (19.240.678.321) > 636.969.466.530,numeric__2021 VND Đã điều chỉnh lại > 166.716.699.714 > 469.771.140.126
Ảnh hưởng của thay đổi tỷ giá hối đoái quy đổi ngoại tệ,Ảnh hưởng của thay đổi tỷ giá hối đoái quy đổi ngoại tệ,Ảnh hưởng của thay đổi tỷ giá hối đoái quy đổi ngoại tệ,61,,(1.860.252.701),481.626.690,61.0,,-1860252701.0,481626690.0
Tiền và các khoản tương đương tiền cuối năm \( (70 = 50 + 60 + 61) \),Tiền và các khoản tương đương tiền cuối năm \( (70 = 50 + 60 + 61) \),Tiền và các khoản tương đương tiền cuối năm \( (70 = 50 + 60 + 61) \),70,5,615.868.535.508,636.969.466.530,70.0,5.0,615868535508.0,636969466530.0
