row_label_raw,row_label_full,col_0,Giá trị giao dịch,Giá trị giao dịch_1,numeric__Giá trị giao dịch,numeric__Giá trị giao dịch_1
,,,2022VND,2021VND,,
"Thù lao, lương, thưởng và phúc lợi khác của người quản lý chủ chốt","Thù lao, lương, thưởng và phúc lợi khác của người quản lý chủ chốt","Thù lao, lương, thưởng và phúc lợi khác của người quản lý chủ chốt","Thù lao, lương, thưởng và phúc lợi khác của người quản lý chủ chốt","Thù lao, lương, thưởng và phúc lợi khác của người quản lý chủ chốt",,
Thành viên Hội đồng Quản trị,Thành viên Hội đồng Quản trị,Thành viên Hội đồng Quản trị,Thành viên Hội đồng Quản trị,Thành viên Hội đồng Quản trị,,
Ông Lê Tiến Trường – Chủ tịch,Thành viên Hội đồng Quản trị > Ông Lê Tiến Trường – Chủ tịch,Ông Lê Tiến Trường – Chủ tịch,1.516.284.000,1.302.200.000,1516284000.0,1302200000.0
Ông Trần Quang Nghị - Phó Chủ tịch,Thành viên Hội đồng Quản trị > Ông Trần Quang Nghị - Phó Chủ tịch,Ông Trần Quang Nghị - Phó Chủ tịch,224.000.000,217.304.000,224000000.0,217304000.0
Ông Đăng Vũ Hùng - Ủy viên,Thành viên Hội đồng Quản trị > Ông Đăng Vũ Hùng - Ủy viên,Ông Đăng Vũ Hùng - Ủy viên,148.000.000,864.500.000,148000000.0,864500000.0
Ông Vũ Hồng Tuấn - Ủy viên,Thành viên Hội đồng Quản trị > Ông Vũ Hồng Tuấn - Ủy viên,Ông Vũ Hồng Tuấn - Ủy viên,528.000.000,710.000.000,528000000.0,710000000.0
Ông Nguyễn Xuân Đông - Ủy viên,Thành viên Hội đồng Quản trị > Ông Nguyễn Xuân Đông - Ủy viên,Ông Nguyễn Xuân Đông - Ủy viên,148.000.000,54.000.000,148000000.0,54000000.0
Ông Lê Khắc Hiệp - Ủy viên,Thành viên Hội đồng Quản trị > Ông Lê Khắc Hiệp - Ủy viên,Ông Lê Khắc Hiệp - Ủy viên,-,54.000.000,,54000000.0
Cơ quan Tổng Giám đốc,Cơ quan Tổng Giám đốc,Cơ quan Tổng Giám đốc,Cơ quan Tổng Giám đốc,Cơ quan Tổng Giám đốc,,
Ông Cao Hữu Hiếu – Tổng Giám đốc,Cơ quan Tổng Giám đốc > Ông Cao Hữu Hiếu – Tổng Giám đốc,Ông Cao Hữu Hiếu – Tổng Giám đốc,1.408.772.000,1.046.275.000,1408772000.0,1046275000.0
Những người quản lý khác,Cơ quan Tổng Giám đốc > Những người quản lý khác,Những người quản lý khác,5.602.723.000,4.848.345.000,5602723000.0,4848345000.0
Ban Kiểm soát,Ban Kiểm soát,Ban Kiểm soát,Ban Kiểm soát,Ban Kiểm soát,,
Các thành viên Ban kiểm soát khác,Ban Kiểm soát > Các thành viên Ban kiểm soát khác,Các thành viên Ban kiểm soát khác,1.144.242.000,931.868.000,1144242000.0,931868000.0
