row_label_raw,row_label_full,Ban Kiểm soát,Bà Trần Thị Thu Hằng,Trường ban,numeric__Bà Trần Thị Thu Hằng,numeric__Trường ban
Ban Kiểm soát,Ban Kiểm soát,Ban Kiểm soát,Bà Đoàn Thị Thu Hương,Thành viên,,
Ban Kiểm soát,Ban Kiểm soát,Ban Kiểm soát,Bà Đặng Thị Hồng Lê,Thành viên,,
Ban Kiểm soát,Ban Kiểm soát,Ban Kiểm soát,Bà Nguyễn Lê Trà My,Thành viên,,
