row_label_raw,row_label_full,col_0,2021Theo báo cáotrước đãyVND,Điều chỉnhhồi tốVND,2021Đã điều chỉnh lạiVND,numeric__2021Theo báo cáotrước đãyVND,numeric__Điều chỉnhhồi tốVND,numeric__2021Đã điều chỉnh lạiVND
Lợi nhuận trước thuếBiến động các khoản phải trả vànợ phải trả khác,Lợi nhuận trước thuếBiến động các khoản phải trả vànợ phải trả khác,Lợi nhuận trước thuếBiến động các khoản phải trả vànợ phải trả khác,1.456.490.587.241,(37.305.220.933),1.419.185.366.308,1456490587241.0,-37305220933.0,1419185366308.0
Lợi nhuận trước thuếBiến động các khoản phải trả vànợ phải trả khác,Lợi nhuận trước thuếBiến động các khoản phải trả vànợ phải trả khác,Lợi nhuận trước thuếBiến động các khoản phải trả vànợ phải trả khác,968.078.760.713,37.305.220.933,1.005.383.981.646,968078760713.0,37305220933.0,1005383981646.0
