row_label_raw,row_label_full,col_0,Mã số,Thuyết minh,31/12/2016 VND,1/1/2016 VND,numeric__Mã số,numeric__Thuyết minh,numeric__31/12/2016 VND,numeric__1/1/2016 VND
TÀI SẢN,TÀI SẢN,TÀI SẢN,TÀI SẢN,TÀI SẢN,TÀI SẢN,TÀI SẢN,,,,
Tài sản ngắn hạn(\( 100 = 110 + 120 + 130 + 140 + 150 \)),TÀI SẢN > Tài sản ngắn hạn(\( 100 = 110 + 120 + 130 + 140 + 150 \)),Tài sản ngắn hạn(\( 100 = 110 + 120 + 130 + 140 + 150 \)),100,,10.313.466.695.796,6.257.864.316.315,100.0,,10313466695796.0,6257864316315.0
Tiền và các khoản tương đương tiền,TÀI SẢN > Tiền và các khoản tương đương tiền,Tiền và các khoản tương đương tiền,110,5,2.741.341.465.691,923.512.917.695,110.0,5.0,2741341465691.0,923512917695.0
Tiền,TÀI SẢN > Tiền,Tiền,111,,1.086.741.465.691,273.512.917.695,111.0,,1086741465691.0,273512917695.0
Các khoản tương đương tiền,TÀI SẢN > Các khoản tương đương tiền,Các khoản tương đương tiền,112,,1.654.600.000.000,650.000.000.000,112.0,,1654600000000.0,650000000000.0
Đầu tư tài chính ngắn hạn,TÀI SẢN > Đầu tư tài chính ngắn hạn,Đầu tư tài chính ngắn hạn,120,,1.400.000.000,270.000.000.000,120.0,,1400000000.0,270000000000.0
Công cụ tài chính kinh doanh,TÀI SẢN > Công cụ tài chính kinh doanh,Công cụ tài chính kinh doanh,121,,-,270.000.000.000,121.0,,,270000000000.0
Đầu tư nắm giữ đến ngày đáo hạn,TÀI SẢN > Đầu tư nắm giữ đến ngày đáo hạn,Đầu tư nắm giữ đến ngày đáo hạn,123,,1.400.000.000,-,123.0,,1400000000.0,
Các khoản phải thu ngắn hạn,TÀI SẢN > Các khoản phải thu ngắn hạn,Các khoản phải thu ngắn hạn,130,,7.128.756.627.068,4.691.405.870.021,130.0,,7128756627068.0,4691405870021.0
Phải thu ngắn hạn của khách hàng,TÀI SẢN > Phải thu ngắn hạn của khách hàng,Phải thu ngắn hạn của khách hàng,131,6,1.758.360.196.227,639.233.057.212,131.0,6.0,1758360196227.0,639233057212.0
Trả trước cho người bán ngắn hạn,TÀI SẢN > Trả trước cho người bán ngắn hạn,Trả trước cho người bán ngắn hạn,132,7(a),91.313.966.035,334.715.978.511,132.0,,91313966035.0,334715978511.0
Phải thu về cho vay ngắn hạn,TÀI SẢN > Phải thu về cho vay ngắn hạn,Phải thu về cho vay ngắn hạn,135,,-,32.000.000.000,135.0,,,32000000000.0
Phải thu ngắn hạn khác,TÀI SẢN > Phải thu ngắn hạn khác,Phải thu ngắn hạn khác,136,8(a),5.279.082.464.806,3.685.456.834.298,136.0,,5279082464806.0,3685456834298.0
Hàng tồn kho,TÀI SẢN > Hàng tồn kho,Hàng tồn kho,140,9,137.930.296.755,164.428.122.872,140.0,9.0,137930296755.0,164428122872.0
Tài sản ngắn hạn khác,TÀI SẢN > Tài sản ngắn hạn khác,Tài sản ngắn hạn khác,150,,304.038.306.282,208.517.405.727,150.0,,304038306282.0,208517405727.0
Chi phí trả trước ngắn hạn,TÀI SẢN > Chi phí trả trước ngắn hạn,Chi phí trả trước ngắn hạn,151,14(a),241.502.028.011,202.836.870.543,151.0,,241502028011.0,202836870543.0
Thuế giá trị gia tăng được khấu trừ,TÀI SẢN > Thuế giá trị gia tăng được khấu trừ,Thuế giá trị gia tăng được khấu trừ,152,16(b),5.682.750.824,5.680.535.184,152.0,,5682750824.0,5680535184.0
Thuế phải thu Nhà Nước,TÀI SẢN > Thuế phải thu Nhà Nước,Thuế phải thu Nhà Nước,153,16(b),56.853.527.447,-,153.0,,56853527447.0,
