row_label_raw,row_label_full,col_0,Mã số,Thuyết minh,2016 VND,2015 VND,numeric__Mã số,numeric__Thuyết minh,numeric__2016 VND,numeric__2015 VND
Doanh thu bán hàng và cung cấp dịch vụ,Doanh thu bán hàng và cung cấp dịch vụ,Doanh thu bán hàng và cung cấp dịch vụ,01,27,27.499.296.237.637,19.845.478.919.852,1.0,27.0,27499296237637.0,19845478919852.0
Giá vốn hàng bán,Giá vốn hàng bán,Giá vốn hàng bán,11,28,23.597.459.394.556,17.735.540.395.773,11.0,28.0,23597459394556.0,17735540395773.0
Lợi nhuận gộp (20 = 01 - 11),Lợi nhuận gộp (20 = 01 - 11),Lợi nhuận gộp (20 = 01 - 11),20,,3.901.836.843.081,2.109.938.524.079,20.0,,3901836843081.0,2109938524079.0
Doanh thu hoạt động tài chính,Doanh thu hoạt động tài chính,Doanh thu hoạt động tài chính,21,29,144.656.340.136,153.676.796.667,21.0,29.0,144656340136.0,153676796667.0
Chi phí tài chính,Chi phí tài chính,Chi phí tài chính,22,30,653.948.554.956,561.567.340.925,22.0,30.0,653948554956.0,561567340925.0
Trong đó: Chi phí lãi vay,Trong đó: Chi phí lãi vay,Trong đó: Chi phí lãi vay,23,,180.732.739.883,129.699.274.892,23.0,,180732739883.0,129699274892.0
Phần lỗ trong công ty liên kết,Phần lỗ trong công ty liên kết,Phần lỗ trong công ty liên kết,24,,(14.605.462.081),(20.606.172.829),24.0,,-14605462081.0,-20606172829.0
Chi phí bán hàng,Chi phí bán hàng,Chi phí bán hàng,25,31,517.790.332.496,317.844.423.588,25.0,31.0,517790332496.0,317844423588.0
Chi phí quản lý doanh nghiệp,Chi phí quản lý doanh nghiệp,Chi phí quản lý doanh nghiệp,26,32,188.801.029.582,203.353.915.992,26.0,32.0,188801029582.0,203353915992.0
Lợi nhuận thuần từ hoạt động kinh doanh {30 = 20 + (21 - 22) + 24 - (25 + 26)},Lợi nhuận thuần từ hoạt động kinh doanh {30 = 20 + (21 - 22) + 24 - (25 + 26)},Lợi nhuận thuần từ hoạt động kinh doanh {30 = 20 + (21 - 22) + 24 - (25 + 26)},30,,2.671.347.804.102,1.160.243.467.412,30.0,,2671347804102.0,1160243467412.0
Thu nhập khác,Thu nhập khác,Thu nhập khác,31,,31.852.848.762,8.379.092.634,31.0,,31852848762.0,8379092634.0
Chi phí khác,Chi phí khác,Chi phí khác,32,,54.588.241,140.032.814,32.0,,54588241.0,140032814.0
Kết quả từ hoạt động khác (40 = 31 - 32),Kết quả từ hoạt động khác (40 = 31 - 32),Kết quả từ hoạt động khác (40 = 31 - 32),40,,31.798.260.521,8.239.059.820,40.0,,31798260521.0,8239059820.0
Lợi nhuận kế toán trước thuế (50 = 30 + 40),Lợi nhuận kế toán trước thuế (50 = 30 + 40),Lợi nhuận kế toán trước thuế (50 = 30 + 40),50,,2.703.146.064.623,1.168.482.527.232,50.0,,2703146064623.0,1168482527232.0
Chi phí thuế TNDN hiện hành,Chi phí thuế TNDN hiện hành,Chi phí thuế TNDN hiện hành,51,34,156.246.350.074,-,51.0,34.0,156246350074.0,
Chi phí/(lợi ích) thuế TNDN hoãn lại,Chi phí/(lợi ích) thuế TNDN hoãn lại,Chi phí/(lợi ích) thuế TNDN hoãn lại,52,34,50.912.671.620,(2.149.186.431),52.0,34.0,50912671620.0,-2149186431.0
Lợi nhuận sau thuế TNDN (60 = 50 - 51 - 52),Lợi nhuận sau thuế TNDN (60 = 50 - 51 - 52),Lợi nhuận sau thuế TNDN (60 = 50 - 51 - 52),60,,2.495.987.042.929,1.170.631.713.663,60.0,,2495987042929.0,1170631713663.0
