row_label_raw,row_label_full,col_0,1/1/2023,Số phát sinh trong năm,Số đã nộp/được khấu trừ trong năm,31/12/2023,numeric__1/1/2023,numeric__Số phát sinh trong năm,numeric__Số đã nộp/được khấu trừ trong năm,numeric__31/12/2023
,,,Triệu VND,Triệu VND,Triệu VND,Triệu VND,,,,
Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,1.651.765,2.124.183,(2.318.556),1.457.392,1651765.0,2124183.0,-2318556.0,1457392.0
Thuế giá trị gia tăng,Thuế giá trị gia tăng,Thuế giá trị gia tăng,12.005,612.482,(597.519),26.968,12005.0,612482.0,-597519.0,26968.0
Các loại thuế khác,Các loại thuế khác,Các loại thuế khác,24.016,348.556,(338.445),34.127,24016.0,348556.0,-338445.0,34127.0
,,,1.687.786,3.085.221,(3.254.520),1.518.487,1687786.0,3085221.0,-3254520.0,1518487.0
