row_label_raw,row_label_full,col_0,31/12/2023Triệu VND > Giá trị theohợp đồng -gộp,31/12/2023Triệu VND > Tiền gửi ký quỹ,31/12/2023Triệu VND > Giá trị theohợp đồng -thuần,31/12/2022Triệu VND > Giá trị theohợp đồng -gộp,31/12/2022Triệu VND > Tiền gửi ký quỹ,31/12/2022Triệu VND > Giá trị theohợp đồng -thuần,numeric__31/12/2023Triệu VND > Giá trị theohợp đồng -gộp,numeric__31/12/2023Triệu VND > Tiền gửi ký quỹ,numeric__31/12/2023Triệu VND > Giá trị theohợp đồng -thuần,numeric__31/12/2022Triệu VND > Giá trị theohợp đồng -gộp,numeric__31/12/2022Triệu VND > Tiền gửi ký quỹ,numeric__31/12/2022Triệu VND > Giá trị theohợp đồng -thuần
Cam kết giaodịch hối đoáiTrong đó:- Cam kết mua ngoại tệ,Cam kết giaodịch hối đoáiTrong đó:- Cam kết mua ngoại tệ,Cam kết giaodịch hối đoáiTrong đó:- Cam kết mua ngoại tệ,227.964.990,-,227.964.990,144.234.405,-,144.234.405,227964990.0,,227964990.0,144234405.0,,144234405.0
Cam kết giaodịch hối đoáiTrong đó:- Cam kết mua ngoại tệ,Cam kết giaodịch hối đoáiTrong đó:- Cam kết mua ngoại tệ,Cam kết giaodịch hối đoáiTrong đó:- Cam kết mua ngoại tệ,1.762.364,-,1.762.364,3.445.803,-,3.445.803,1762364.0,,1762364.0,3445803.0,,3445803.0
- Cam kết bán ngoại tệ,- Cam kết bán ngoại tệ,- Cam kết bán ngoại tệ,1.775.463,-,1.775.463,344.141,-,344.141,1775463.0,,1775463.0,344141.0,,344141.0
- Cam kết giaodịch hoán đốitiền tệ,- Cam kết giaodịch hoán đốitiền tệ,- Cam kết giaodịch hoán đốitiền tệ,224.427.163,-,224.427.163,140.444.461,-,140.444.461,224427163.0,,224427163.0,140444461.0,,140444461.0
Cam kết trongnghiệp vụ thurtín dụng,Cam kết trongnghiệp vụ thurtín dụng,Cam kết trongnghiệp vụ thurtín dụng,1.962.279,18.629,1.943.650,1.341.441,22.084,1.319.357,1962279.0,18629.0,1943650.0,1341441.0,22084.0,1319357.0
Bảo lãnh khác,Bảo lãnh khác,Bảo lãnh khác,7.043.119,18.062,7.025.057,7.424.578,23.571,7.401.007,7043119.0,18062.0,7025057.0,7424578.0,23571.0,7401007.0
Các cam kếtkhác,Các cam kếtkhác,Các cam kếtkhác,38.380.834,-,38.380.834,26.162.084,-,26.162.084,38380834.0,,38380834.0,26162084.0,,26162084.0
