row_label_raw,row_label_full,col_0,Tỷ giá tại ngày > 31/12/2023VND,Tỷ giá tại ngày > 31/12/2022VND,numeric__Tỷ giá tại ngày > 31/12/2023VND,numeric__Tỷ giá tại ngày > 31/12/2022VND
USD,USD,USD,"24.400,00","23.650,00",24400.0,23650.0
EUR,EUR,EUR,"26.845,50","25.097,50",26845.5,25097.5
GBP,GBP,GBP,"30.922,50","28.328,00",30922.5,28328.0
CHF,CHF,CHF,"28.992,50","25.624,00",28992.5,25624.0
JPY,JPY,JPY,"171,78","178,47",171.78,178.47
SGD,SGD,SGD,"18.399,50","17.531,00",18399.5,17531.0
CAD,CAD,CAD,"18.344,50","17.381,50",18344.5,17381.5
AUD,AUD,AUD,"16.596,00","16.001,50",16596.0,16001.5
