row_label_raw,row_label_full,col_0,2023Triệu VND,2022Triệu VND,numeric__2023Triệu VND,numeric__2022Triệu VND
Thu nhập lãi và các khoản thu nhập tương tự từCho vay khách hàng và cho vay các TCTD khác,Thu nhập lãi và các khoản thu nhập tương tự từCho vay khách hàng và cho vay các TCTD khác,Thu nhập lãi và các khoản thu nhập tương tự từCho vay khách hàng và cho vay các TCTD khác,30.951.168,24.931.846,30951168.0,24931846.0
Chứng khoán đầu tư,Chứng khoán đầu tư,Chứng khoán đầu tư,3.939.794,1.753.906,3939794.0,1753906.0
Tiền gửi tại các TCTD khác,Tiền gửi tại các TCTD khác,Tiền gửi tại các TCTD khác,630.298,771.949,630298.0,771949.0
Phí nghiệp vụ bảo lãnh,Phí nghiệp vụ bảo lãnh,Phí nghiệp vụ bảo lãnh,44.650,49.877,44650.0,49877.0
,,,35.565.910,27.507.578,35565910.0,27507578.0
Chi phí lãi và các chi phí tương tự choTiền gửi từ khách hàng và các TCTD khác,Chi phí lãi và các chi phí tương tự choTiền gửi từ khách hàng và các TCTD khác,Chi phí lãi và các chi phí tương tự choTiền gửi từ khách hàng và các TCTD khác,(15.213.059),(9.720.718),-15213059.0,-9720718.0
Giấy tờ có giá đã phát hành,Giấy tờ có giá đã phát hành,Giấy tờ có giá đã phát hành,(1.492.131),(1.978.962),-1492131.0,-1978962.0
Tiền vay và vốn ủy thác,Tiền vay và vốn ủy thác,Tiền vay và vốn ủy thác,(1.483.083),(808.730),-1483083.0,-808730.0
Các hoạt động tín dụng khác,Các hoạt động tín dụng khác,Các hoạt động tín dụng khác,(42.224),(45.066),-42224.0,-45066.0
,,,(18.230.497),(12.553.476),-18230497.0,-12553476.0
Thu nhập lãi thuần,Thu nhập lãi thuần,Thu nhập lãi thuần,17.335.413,14.954.102,17335413.0,14954102.0
