row_label_raw,row_label_full,col_0,31/12/2023Triệu VND,31/12/2022Triệu VND,numeric__31/12/2023Triệu VND,numeric__31/12/2022Triệu VND
"Các khoản lãi, phí phải trả (a)","Các khoản lãi, phí phải trả (a)","Các khoản lãi, phí phải trả (a)",4.218.824,3.740.862,4218824.0,3740862.0
Các khoản phải trả và công nợ khác,Các khoản phải trả và công nợ khác,Các khoản phải trả và công nợ khác,8.564.270,3.306.198,8564270.0,3306198.0
Các khoản phải trả nội bộ,Các khoản phải trả nội bộ,Các khoản phải trả nội bộ,742.675,540.718,742675.0,540718.0
- Các khoản phải trả công nhân viên,- Các khoản phải trả công nhân viên,- Các khoản phải trả công nhân viên,493.947,314.133,493947.0,314133.0
"- Quỹ khen thưởng, phúc lợi","- Quỹ khen thưởng, phúc lợi","- Quỹ khen thưởng, phúc lợi",130.948,223.698,130948.0,223698.0
- Phải trả cổ tức cho cổ đông,- Phải trả cổ tức cho cổ đông,- Phải trả cổ tức cho cổ đông,4.848,2.884,4848.0,2884.0
- Phải trả nội bộ khác,- Phải trả nội bộ khác,- Phải trả nội bộ khác,112.932,3,112932.0,3.0
Các khoản phải trả bên ngoài,Các khoản phải trả bên ngoài,Các khoản phải trả bên ngoài,7.818.585,2.622.811,7818585.0,2622811.0
- Thuế và các khoản phải trả cho ngân sách Nhà nước(Thuyết minh 33),- Thuế và các khoản phải trả cho ngân sách Nhà nước(Thuyết minh 33),- Thuế và các khoản phải trả cho ngân sách Nhà nước(Thuyết minh 33),1.518.487,1.687.786,1518487.0,1687786.0
- Tiền giữ hộ và đợi thanh toán,- Tiền giữ hộ và đợi thanh toán,- Tiền giữ hộ và đợi thanh toán,2.512,4.718,2512.0,4718.0
- Phải trả thanh toán giữa các TCTD,- Phải trả thanh toán giữa các TCTD,- Phải trả thanh toán giữa các TCTD,565.388,118.203,565388.0,118203.0
- Phải trả chuyển tiền chờ thanh toán,- Phải trả chuyển tiền chờ thanh toán,- Phải trả chuyển tiền chờ thanh toán,1.188.228,153.788,1188228.0,153788.0
- Các khoản chờ thanh toán khác,- Các khoản chờ thanh toán khác,- Các khoản chờ thanh toán khác,3.975.077,302.006,3975077.0,302006.0
- Các khoản phải trả khác,- Các khoản phải trả khác,- Các khoản phải trả khác,568.893,356.310,568893.0,356310.0
Doanh thu chờ phân bổ,Doanh thu chờ phân bổ,Doanh thu chờ phân bổ,3.010,142.669,3010.0,142669.0
,,,12.783.094,7.047.060,12783094.0,7047060.0
