row_label_raw,row_label_full,col_0,Số dư đầu năm,Phát sinh trong năm > Số phải nộp,Phát sinh trong năm > Số đã nộp,Số dư cuối năm,numeric__Số dư đầu năm,numeric__Phát sinh trong năm > Số phải nộp,numeric__Phát sinh trong năm > Số đã nộp,numeric__Số dư cuối năm
Thuế TNDN,Thuế TNDN,Thuế TNDN,55.700,280.706,(182.472),153.934,55700.0,280706.0,-182472.0,153934.0
Thuế GTGT,Thuế GTGT,Thuế GTGT,1.281,35.664,(36.642),303,1281.0,35664.0,-36642.0,303.0
Các loại thuế khác,Các loại thuế khác,Các loại thuế khác,6.037,117.749,(116.494),7.292,6037.0,117749.0,-116494.0,7292.0
,,,63.018,434.119,(335.608),161.529,63018.0,434119.0,-335608.0,161529.0
