row_label_raw,row_label_full,col_0,Dự phòngcụ thểtriệu đồng,Dự phòngchungtriệu đồng,Tổng cộngtriệu đồng,numeric__Dự phòngcụ thểtriệu đồng,numeric__Dự phòngchungtriệu đồng,numeric__Tổng cộngtriệu đồng
Số dư đầu năm,Số dư đầu năm,Số dư đầu năm,594.592,420.650,1.015.242,594592.0,420650.0,1015242.0
Dự phòng rủi ro trích lập trong năm,Dự phòng rủi ro trích lập trong năm,Dự phòng rủi ro trích lập trong năm,320.181,424.268,744.449,320181.0,424268.0,744449.0
Số hoàn nhập dự phòng trong năm,Số hoàn nhập dự phòng trong năm,Số hoàn nhập dự phòng trong năm,(116.787),(291.080),(407.867),-116787.0,-291080.0,-407867.0
Ảnh hưởng của việc mua bán các khoản cho vay trong năm,Ảnh hưởng của việc mua bán các khoản cho vay trong năm,Ảnh hưởng của việc mua bán các khoản cho vay trong năm,194.961,1.167,196.128,194961.0,1167.0,196128.0
Sử dụng dự phòng để xử lý rủi ro trong năm 2017,Sử dụng dự phòng để xử lý rủi ro trong năm 2017,Sử dụng dự phòng để xử lý rủi ro trong năm 2017,(603.092),-,(603.092),-603092.0,,-603092.0
Số dư cuối năm,Số dư cuối năm,Số dư cuối năm,389.855,555.005,944.860,389855.0,555005.0,944860.0
