row_label_raw,row_label_full,col_0,Năm 2017 triệu đồng,Năm 2016 triệu đồng,numeric__Năm 2017 triệu đồng,numeric__Năm 2016 triệu đồng
Thu từ các công cụ tài chính phải sinh khác,Thu từ các công cụ tài chính phải sinh khác,Thu từ các công cụ tài chính phải sinh khác,20.943,13.930,20943.0,13930.0
Thu từ nợ đã xử lý rủi ro,Thu từ nợ đã xử lý rủi ro,Thu từ nợ đã xử lý rủi ro,131.176,134.095,131176.0,134095.0
Thu nhập khác,Thu nhập khác,Thu nhập khác,8.145,194.346,8145.0,194346.0
Thu nhập từ hoạt động khác,Thu nhập từ hoạt động khác,Thu nhập từ hoạt động khác,160.264,342.371,160264.0,342371.0
Chi về các công cụ tài chính phải sinh khác,Chi về các công cụ tài chính phải sinh khác,Chi về các công cụ tài chính phải sinh khác,(29.412),(24.459),-29412.0,-24459.0
Chi về hoạt động kinh doanh khác,Chi về hoạt động kinh doanh khác,Chi về hoạt động kinh doanh khác,-,(72),,-72.0
Chi phí khác,Chi phí khác,Chi phí khác,(4.402),(251),-4402.0,-251.0
Chi phí từ hoạt động khác,Chi phí từ hoạt động khác,Chi phí từ hoạt động khác,(33.814),(24.782),-33814.0,-24782.0
,,,126.450,317.589,126450.0,317589.0
