row_label_raw,row_label_full,col_0,Năm 2017 triệu đồng,Năm 2016 triệu đồng,numeric__Năm 2017 triệu đồng,numeric__Năm 2016 triệu đồng
Trả lãi tiền gửi,Trả lãi tiền gửi,Trả lãi tiền gửi,3.150.353,2.422.703,3150353.0,2422703.0
Trả lãi tiền vay,Trả lãi tiền vay,Trả lãi tiền vay,319.016,247.579,319016.0,247579.0
Trả lãi phát hành giấy tờ có giá,Trả lãi phát hành giấy tờ có giá,Trả lãi phát hành giấy tờ có giá,338.565,1.591,338565.0,1591.0
Chi phí hoạt động tín dụng khác,Chi phí hoạt động tín dụng khác,Chi phí hoạt động tín dụng khác,1.486,9.854,1486.0,9854.0
,,,3.809.420,2.681.727,3809420.0,2681727.0
