row_label_raw,row_label_full,Tên khách hàng,Quan hệ với Ngân hàng,Nội dung giao dịch,Số tiền,numeric__Quan hệ với Ngân hàng,numeric__Nội dung giao dịch,numeric__Số tiền
VIBAMC,VIBAMC,VIBAMC,Công ty con,Chi phí lãi tiền gửi,(12.832),,,-12832.0
VIBAMC,VIBAMC,VIBAMC,Công ty con,Chi phí thuê văn phòng,(708),,,-708.0
VIBAMC,VIBAMC,VIBAMC,Công ty con,Chi phí ủy thác bán tài sản,(2.357),,,-2357.0
Commonwealth Bank of Australia,Commonwealth Bank of Australia,Commonwealth Bank of Australia,Cổ đông lớn,Chuyển nhượng tài sản,1.133.266,,,1133266.0
Commonwealth Bank of Australia,Commonwealth Bank of Australia,Commonwealth Bank of Australia,Cổ đông lớn,Chuyển nhượng công nợ,(855.552),,,-855552.0
Commonwealth Bank of Australia,Commonwealth Bank of Australia,Commonwealth Bank of Australia,Cổ đông lớn,Chuyển nhượng khoản mục ngoại bằng,1.115,,,1115.0
