row_label_raw,row_label_full,No.,Other income,Current period,Previous period,numeric__Other income,numeric__Current period,numeric__Previous period
1,1,1,Income from liquidation of fixed assets,57.407.407,33.109.092,,57407407.0,33109092.0
2,2,2,Revenue from sale of Token card,94.436.460,408.739.106,,94436460.0,408739106.0
3,3,3,Income from investors' transfer money service,1.368.314.737,1.577.817.677,,1368314737.0,1577817677.0
4,4,4,Other income,56.581.588.988,46.656.357.751,,56581588988.0,46656357751.0
,,,Total,58.101.747.592,48.676.023.620,,58101747592.0,48676023620.0
