row_label_raw,row_label_full,STT,Danh mục các khoản đầu tư,Số lượng bán,Giá bán,Tổng giá trị bán,Giá vốn bình quân gia quyền tính đến cuối ngày giao dịch,"Lãi, lỗ bán chứng khoán kỳ này","Lãi, lỗ bán chứng khoán lũy kế đến kỳ này","Lãi, lỗ bán chứng khoán lũy kế đến kỳ trước",numeric__Danh mục các khoản đầu tư,numeric__Số lượng bán,numeric__Giá bán,numeric__Tổng giá trị bán,numeric__Giá vốn bình quân gia quyền tính đến cuối ngày giao dịch,"numeric__Lãi, lỗ bán chứng khoán kỳ này","numeric__Lãi, lỗ bán chứng khoán lũy kế đến kỳ này","numeric__Lãi, lỗ bán chứng khoán lũy kế đến kỳ trước"
A,A,A,B,1,2,3=1*2,4,5=3-4,6,7,,1.0,2.0,,4.0,,6.0,7.0
1,1,1,Trái phiếu chính phủ,38.660.000,,4.579.116.650.000,4.577.494.960.000,1.621.690.000,1.621.690.000,(216.500.000),,38660000.0,,4579116650000.0,4577494960000.0,1621690000.0,1621690000.0,-216500000.0
2,2,2,Cổ phiếu lẻ,18.546,,341.671.500,357.572.345,(15.900.845),(15.900.845),(471.169.746),,18546.0,,341671500.0,357572345.0,-15900845.0,-15900845.0,-471169746.0
,,,Tổng công,38.678.546,,4.579.458.321.500,4.577.852.532.345,1.605.789.155,1.605.789.155,(687.669.746),,38678546.0,,4579458321500.0,4577852532345.0,1605789155.0,1605789155.0,-687669746.0
