row_label_raw,row_label_full,Chỉ tiêu,Mã số,Thuyết minh,Năm nay,Năm trước,numeric__Mã số,numeric__Thuyết minh,numeric__Năm nay,numeric__Năm trước
A,A,A,B,C,1,2,,,1.0,2.0
I. Lưu chuyển tiền từ hoạt động kinh doanh,I. Lưu chuyển tiền từ hoạt động kinh doanh,I. Lưu chuyển tiền từ hoạt động kinh doanh,,,,,,,,
1. Lợi nhuận trước Thuế Thu nhập doanh nghiệp,I. Lưu chuyển tiền từ hoạt động kinh doanh > 1. Lợi nhuận trước Thuế Thu nhập doanh nghiệp,1. Lợi nhuận trước Thuế Thu nhập doanh nghiệp,01,,663.173.267.145,541.944.640.753,1.0,,663173267145.0,541944640753.0
2. Điều chỉnh cho các khoản:,I. Lưu chuyển tiền từ hoạt động kinh doanh > 2. Điều chỉnh cho các khoản:,2. Điều chỉnh cho các khoản:,02,,34.859.019.826,(9.964.711.684),2.0,,34859019826.0,-9964711684.0
- Khấu hao TSCĐ,I. Lưu chuyển tiền từ hoạt động kinh doanh > - Khấu hao TSCĐ,- Khấu hao TSCĐ,03,,19.145.813.755,19.920.006.367,3.0,,19145813755.0,19920006367.0
- Các khoản dự phòng,I. Lưu chuyển tiền từ hoạt động kinh doanh > - Các khoản dự phòng,- Các khoản dự phòng,04,,15.150.000,40.185.000,4.0,,15150000.0,40185000.0
- Chi phí lãi vay,I. Lưu chuyển tiền từ hoạt động kinh doanh > - Chi phí lãi vay,- Chi phí lãi vay,06,,,,6.0,,,
"- Lãi, lỗ từ hoạt động đầu tư","I. Lưu chuyển tiền từ hoạt động kinh doanh > - Lãi, lỗ từ hoạt động đầu tư","- Lãi, lỗ từ hoạt động đầu tư",07,,(57.407.407),(33.109.092),7.0,,-57407407.0,-33109092.0
- Dự thu tiền lãi,I. Lưu chuyển tiền từ hoạt động kinh doanh > - Dự thu tiền lãi,- Dự thu tiền lãi,08,,15.755.463.478,(29.891.793.959),8.0,,15755463478.0,-29891793959.0
- Các khoản điều chỉnh khác,I. Lưu chuyển tiền từ hoạt động kinh doanh > - Các khoản điều chỉnh khác,- Các khoản điều chỉnh khác,09,,,,9.0,,,
3. Tăng các chi phí phi tiền tệ,I. Lưu chuyển tiền từ hoạt động kinh doanh > 3. Tăng các chi phí phi tiền tệ,3. Tăng các chi phí phi tiền tệ,10,,(1.985.477),1.362.127,10.0,,-1985477.0,1362127.0
- Lỗ đánh giá lại giá trị các tài sản tài chính ghi nhận thông qua lãi/lỗ FVTPL,I. Lưu chuyển tiền từ hoạt động kinh doanh > - Lỗ đánh giá lại giá trị các tài sản tài chính ghi nhận thông qua lãi/lỗ FVTPL,- Lỗ đánh giá lại giá trị các tài sản tài chính ghi nhận thông qua lãi/lỗ FVTPL,11,,(1.985.477),1.362.127,11.0,,-1985477.0,1362127.0
4. Giảm các doanh thu phi tiền tệ,I. Lưu chuyển tiền từ hoạt động kinh doanh > 4. Giảm các doanh thu phi tiền tệ,4. Giảm các doanh thu phi tiền tệ,18,,(150.503.304.470),(31.907.355.060),18.0,,-150503304470.0,-31907355060.0
- Lãi đánh giá lại giá trị các tài sản tài chính ghi nhận thông qua lãi lỗ FVTPL,I. Lưu chuyển tiền từ hoạt động kinh doanh > - Lãi đánh giá lại giá trị các tài sản tài chính ghi nhận thông qua lãi lỗ FVTPL,- Lãi đánh giá lại giá trị các tài sản tài chính ghi nhận thông qua lãi lỗ FVTPL,19,,(150.503.304.470),(31.907.355.060),19.0,,-150503304470.0,-31907355060.0
5. Lợi nhuận từ hoạt động kinh doanh trước thay đổi vốn lưu động,I. Lưu chuyển tiền từ hoạt động kinh doanh > 5. Lợi nhuận từ hoạt động kinh doanh trước thay đổi vốn lưu động,5. Lợi nhuận từ hoạt động kinh doanh trước thay đổi vốn lưu động,30,,(3.505.326.135.568),(1.243.551.140.320),30.0,,-3505326135568.0,-1243551140320.0
