row_label_raw,row_label_full,STT,Các bên liên quan,Giao dịch,Số đầu năm,Tăng trong năm,Giảm trong năm,Số cuối năm,numeric__Các bên liên quan,numeric__Giao dịch,numeric__Số đầu năm,numeric__Tăng trong năm,numeric__Giảm trong năm,numeric__Số cuối năm
b.1 Phải thu (Doanh thu),b.1 Phải thu (Doanh thu),b.1 Phải thu (Doanh thu),b.1 Phải thu (Doanh thu),,13.200.000,127.943.671,141.143.671,,,,13200000.0,127943671.0,141143671.0,
1,1,1,"SBI FINANCIAL SERVICES CO., LTD","Phí lưu kí, phí chuyển tiền",,41.593.671,41.593.671,,,,,41593671.0,41593671.0,
2,2,2,Công ty CP FPT,"Dịch vụ trả hộ cổ tức, dịch vụ tư vấn công bố thông tin, tư vấn quản lý cổ đông",13.200.000,86.350.000,99.550.000,,,,13200000.0,86350000.0,99550000.0,
b.2 Phải trả (Chi phí),b.2 Phải trả (Chi phí),b.2 Phải trả (Chi phí),b.2 Phải trả (Chi phí),,,2.771.854.540,2.771.854.540,,,,,2771854540.0,2771854540.0,
1,1,1,Công ty TNHH FPT IS,"DV chữ kí số, phần mềm, DV tin học",,2.771.854.540,2.771.854.540,,,,,2771854540.0,2771854540.0,
