row_label_raw,row_label_full,Ending balance,Opening balance,numeric__Opening balance
10.120.000.000,10.120.000.000,10.120.000.000,10.120.000.000,10120000000.0
14.482.731.824,14.482.731.824,14.482.731.824,14.482.731.824,14482731824.0
5.452.595.423,5.452.595.423,5.452.595.423,5.432.417.965,5432417965.0
30.055.327.247,30.055.327.247,30.055.327.247,30.035.149.789,30035149789.0
