row_label_raw,row_label_full,Chỉ tiêu,Mã số,Thuyết minh,Số cuối năm,Số đầu năm,numeric__Mã số,numeric__Thuyết minh,numeric__Số cuối năm,numeric__Số đầu năm
A,A,A,B,C,1,2,,,1.0,2.0
C. NỘ PHẢI TRẢ (300 = 310 + 340),C. NỘ PHẢI TRẢ (300 = 310 + 340),C. NỘ PHẢI TRẢ (300 = 310 + 340),300,,5.641.592.000.542,4.590.747.359.986,300.0,,5641592000542.0,4590747359986.0
I. Nợ phải trả ngắn hạn,I. Nợ phải trả ngắn hạn,I. Nợ phải trả ngắn hạn,310,,5.641.592.000.542,4.590.747.359.986,310.0,,5641592000542.0,4590747359986.0
1. Vay và nợ thuê tài chính ngắn hạn,1. Vay và nợ thuê tài chính ngắn hạn,1. Vay và nợ thuê tài chính ngắn hạn,311,A.7.27,5.475.933.586.028,3.148.101.835.693,311.0,,5475933586028.0,3148101835693.0
1.1.Vay ngắn hạn,1.1.Vay ngắn hạn,1.1.Vay ngắn hạn,312,,5.475.933.586.028,3.148.101.835.693,312.0,,5475933586028.0,3148101835693.0
6. Phải trả hoạt động giao dịch chứng khoán,6. Phải trả hoạt động giao dịch chứng khoán,6. Phải trả hoạt động giao dịch chứng khoán,318,,7.371.171.602,,318.0,,7371171602.0,
8. Phải trả người bán ngắn hạn,8. Phải trả người bán ngắn hạn,8. Phải trả người bán ngắn hạn,320,A.7.25,971.133.640,442.083.967,320.0,,971133640.0,442083967.0
9. Người mua trả tiền trước ngắn hạn,9. Người mua trả tiền trước ngắn hạn,9. Người mua trả tiền trước ngắn hạn,321,,4.079.400.000,4.107.218.000,321.0,,4079400000.0,4107218000.0
10. Thuế và các khoản phải nộp Nhà nước,10. Thuế và các khoản phải nộp Nhà nước,10. Thuế và các khoản phải nộp Nhà nước,322,A.7.23,30.681.520.777,32.533.739.831,322.0,,30681520777.0,32533739831.0
11. Phải trả người lao động,11. Phải trả người lao động,11. Phải trả người lao động,323,,21.214.075.313,20.687.018.572,323.0,,21214075313.0,20687018572.0
12. Các khoản trích nộp phúc lợi nhân viên,12. Các khoản trích nộp phúc lợi nhân viên,12. Các khoản trích nộp phúc lợi nhân viên,324,,2.031.858.427,1.747.928.245,324.0,,2031858427.0,1747928245.0
13. Chi phí phải trả ngắn hạn,13. Chi phí phải trả ngắn hạn,13. Chi phí phải trả ngắn hạn,325,A.7.24,9.246.767.305,11.635.008.140,325.0,,9246767305.0,11635008140.0
"17. Các khoản phải trả, phải nộp khác ngắn hạn","17. Các khoản phải trả, phải nộp khác ngắn hạn","17. Các khoản phải trả, phải nộp khác ngắn hạn",329,A.7.26,6.242.575.206,1.306.139.631.095,329.0,,6242575206.0,1306139631095.0
18. Dự phòng phải trả ngắn hạn,18. Dự phòng phải trả ngắn hạn,18. Dự phòng phải trả ngắn hạn,330,,,,330.0,,,
"19. Quỹ khen thưởng, phúc lợi","19. Quỹ khen thưởng, phúc lợi","19. Quỹ khen thưởng, phúc lợi",331,,83.819.912.244,65.352.896.445,331.0,,83819912244.0,65352896445.0
