row_label_raw,row_label_full,7.083.062.478.438,5.403.261.298.829,numeric__5.403.261.298.829
Số cuối năm,Số cuối năm,Số cuối năm,Số đầu năm,
573.193.957.927,Số cuối năm > 573.193.957.927,573.193.957.927,1.163.209.696.838,1163209696838.0
485.498.733.814,Số cuối năm > 485.498.733.814,485.498.733.814,334.993.443.867,334993443867.0
1.058.692.691.741,Số cuối năm > 1.058.692.691.741,1.058.692.691.741,1.498.203.140.705,1498203140705.0
