row_label_raw,row_label_full,Tên,Chức danh,Năm nay > Số lượng (CP),Năm nay > Giá trị (VND),Năm trước > Số lượng (CP),Năm trước > Giá trị (VND),numeric__Chức danh,numeric__Năm nay > Số lượng (CP),numeric__Năm nay > Giá trị (VND),numeric__Năm trước > Số lượng (CP),numeric__Năm trước > Giá trị (VND)
Ông Nguyễn Diệp Tùng,Ông Nguyễn Diệp Tùng,Ông Nguyễn Diệp Tùng,Tổng Giám đốc,160.150,1.601.500.000,0,0,,160150.0,1601500000.0,0.0,0.0
Ông Nguyễn Văn Dũng,Ông Nguyễn Văn Dũng,Ông Nguyễn Văn Dũng,Phó Tổng Giám đốc,154.100,1.541.000.000,0,0,,154100.0,1541000000.0,0.0,0.0
Bà Nguyễn Thị Thu Hương,Bà Nguyễn Thị Thu Hương,Bà Nguyễn Thị Thu Hương,Phó Tổng Giám đốc,324.300,3.243.000.000,0,0,,324300.0,3243000000.0,0.0,0.0
Trịnh Thanh Hằng,Trịnh Thanh Hằng,Trịnh Thanh Hằng,Người được ủy quyền CBTT,110.700,1.107.000.000,0,0,,110700.0,1107000000.0,0.0,0.0
