row_label_raw,row_label_full,col_0,Chỉ tiêu,Năm nay,Năm trước,numeric__Chỉ tiêu,numeric__Năm nay,numeric__Năm trước
Lợi nhuận kế toán sau thuế thu nhập doanh nghiệp,Lợi nhuận kế toán sau thuế thu nhập doanh nghiệp,Lợi nhuận kế toán sau thuế thu nhập doanh nghiệp,Lợi nhuận kế toán sau thuế thu nhập doanh nghiệp,567.317.494.337,444.917.590.949,,567317494337.0,444917590949.0
Lợi nhuận/(Lỗ) phân bổ cho cổ đông sở hữu CP phổ thông,Lợi nhuận/(Lỗ) phân bổ cho cổ đông sở hữu CP phổ thông,Lợi nhuận/(Lỗ) phân bổ cho cổ đông sở hữu CP phổ thông,Lợi nhuận/(Lỗ) phân bổ cho cổ đông sở hữu CP phổ thông,567.317.494.337,444.917.590.949,,567317494337.0,444917590949.0
Quỹ khen thưởng phúc lợi,Quỹ khen thưởng phúc lợi,Quỹ khen thưởng phúc lợi,Quỹ khen thưởng phúc lợi,,41.301.159.801,,,41301159801.0
CP phổ thông đang lưu hành bình quân trong kỳ,CP phổ thông đang lưu hành bình quân trong kỳ,CP phổ thông đang lưu hành bình quân trong kỳ,CP phổ thông đang lưu hành bình quân trong kỳ,303.532.120,214.564.987,,303532120.0,214564987.0
Lãi/(Lỗ) cơ bản trên cổ phiếu,Lãi/(Lỗ) cơ bản trên cổ phiếu,Lãi/(Lỗ) cơ bản trên cổ phiếu,Lãi/(Lỗ) cơ bản trên cổ phiếu,1.869,1.881,,1869.0,1881.0
