row_label_raw,row_label_full,Items,Codes,Notes,This year,Previous year,numeric__Codes,numeric__Notes,numeric__This year,numeric__Previous year
A,A,A,B,C,1,2,,,1.0,2.0
XIII. NET INCOME ON THE COMMON SHARES,XIII. NET INCOME ON THE COMMON SHARES,XIII. NET INCOME ON THE COMMON SHARES,500,,,,500.0,,,
13.1. Basic earnings per share (VND/1 share),13.1. Basic earnings per share (VND/1 share),13.1. Basic earnings per share (VND/1 share),501,B7.39,1.869,2.074,501.0,,1869.0,2074.0
13.2. Diluted earnings per share (VND/1 share),13.2. Diluted earnings per share (VND/1 share),13.2. Diluted earnings per share (VND/1 share),502,,1.869,2.074,502.0,,1869.0,2074.0
