row_label_raw,row_label_full,col_0,col_1,Giá trị (VND) > Năm nay,Giá trị (VND) > Năm trước,numeric__col_1,numeric__Giá trị (VND) > Năm nay,numeric__Giá trị (VND) > Năm trước
*,*,*,Thù lao của HĐQT,,,,,
*,* > *,*,Ông Trần Thanh Tùng- Thành viên HĐQT,96.000.000,96.000.000,,96000000.0,96000000.0
*,*,*,Chủ tịch HĐQT và thành viên khác của Hội đồng quản trị không nhận thù lao,,,,,
*,*,*,Lương của Ban Tổng Giám đốc,,,,,
*,*,*,Thành viên của Ban Tổng Giám đốc,,,,,
*,* > *,*,Ông Nguyễn Điệp Tùng- Tổng Giám đốc,886.380.000,756.690.000,,886380000.0,756690000.0
*,* > *,*,Ông Nguyễn Văn Dũng- Phó Tổng Giám đốc,680.580.000,546.440.000,,680580000.0,546440000.0
*,* > *,*,Bà Nguyễn Thị Thu Hương- Phó Tổng Giám đốc,649.080.000,511.790.000,,649080000.0,511790000.0
,,,,2.216.040.000,1.814.920.000,,2216040000.0,1814920000.0
