row_label_raw,row_label_full,col_0,Năm nay,Đơn vị tính: VND > Năm trước(Trình bày lại),numeric__Năm nay,numeric__Đơn vị tính: VND > Năm trước(Trình bày lại)
"Chi phí nguyên liệu, vật liệu","Chi phí nguyên liệu, vật liệu","Chi phí nguyên liệu, vật liệu",2.704.698.523.613,2.301.203.330.929,2704698523613.0,2301203330929.0
Chi phí phát triển bất động sản để bán,Chi phí phát triển bất động sản để bán,Chi phí phát triển bất động sản để bán,37.686.355.794.661,43.139.203.044.646,37686355794661.0,43139203044646.0
Chi phí nhân công,Chi phí nhân công,Chi phí nhân công,6.055.985.258.177,5.006.641.648.907,6055985258177.0,5006641648907.0
Chi phí khấu hao và hao mòn,Chi phí khấu hao và hao mòn,Chi phí khấu hao và hao mòn,3.985.433.267.539,3.342.836.031.423,3985433267539.0,3342836031423.0
Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,9.080.225.491.935,7.506.395.119.722,9080225491935.0,7506395119722.0
Chi phí khác (không bao gồm chi phí tài chính),Chi phí khác (không bao gồm chi phí tài chính),Chi phí khác (không bao gồm chi phí tài chính),5.255.337.052.724,3.243.717.890.681,5255337052724.0,3243717890681.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,64.768.035.388.649,64.539.997.066.308,64768035388649.0,64539997066308.0
