row_label_raw,row_label_full,col_0,Giá gốc,Số cuối nămGiá trị hợp lý,Dự phòng,Giá gốc_1,Số đầu nămGiá trị hợp lý,Dự phòng_1,numeric__Giá gốc,numeric__Số cuối nămGiá trị hợp lý,numeric__Dự phòng,numeric__Giá gốc_1,numeric__Số đầu nămGiá trị hợp lý,numeric__Dự phòng_1
Cổ phiếu Tổng Công ty Phân bón và Hóa chất Dầu khí,Cổ phiếu Tổng Công ty Phân bón và Hóa chất Dầu khí,Cổ phiếu Tổng Công ty Phân bón và Hóa chất Dầu khí,32.369.112.000,12.863.880.000,(19.505.232.000),32.369.112.000,13.372.452.000,(18.996.660.000),32369112000.0,12863880000.0,-19505232000.0,32369112000.0,13372452000.0,-18996660000.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,32.369.112.000,12.863.880.000,(19.505.232.000),32.369.112.000,13.372.452.000,(18.996.660.000),32369112000.0,12863880000.0,-19505232000.0,32369112000.0,13372452000.0,-18996660000.0
6.2 Đầu tư nắm giữ đến ngày đáo hạn,6.2 Đầu tư nắm giữ đến ngày đáo hạn,6.2 Đầu tư nắm giữ đến ngày đáo hạn,6.2 Đầu tư nắm giữ đến ngày đáo hạn,6.2 Đầu tư nắm giữ đến ngày đáo hạn,6.2 Đầu tư nắm giữ đến ngày đáo hạn,6.2 Đầu tư nắm giữ đến ngày đáo hạn,6.2 Đầu tư nắm giữ đến ngày đáo hạn,6.2 Đầu tư nắm giữ đến ngày đáo hạn,,,,,,
,,,,Số cuối nămGiá gốc,Giá trị ghi sổ,Số đầu nămGiá gốc,Giá trị ghi sổ,,,,,,,
Tiền gửi ngân hàng có kỳ hạn (i),6.2 Đầu tư nắm giữ đến ngày đáo hạn > Tiền gửi ngân hàng có kỳ hạn (i),Tiền gửi ngân hàng có kỳ hạn (i),,659.705.890.071,659.705.890.071,480.784.452.807,480.784.452.807,,,659705890071.0,659705890071.0,480784452807.0,480784452807.0,
TỔNG CỘNG,6.2 Đầu tư nắm giữ đến ngày đáo hạn > TỔNG CỘNG,TỔNG CỘNG,,659.705.890.071,659.705.890.071,480.784.452.807,480.784.452.807,,,659705890071.0,659705890071.0,480784452807.0,480784452807.0,
"(i) Số dư cuối năm 2017 là các khoản tiền gửi ngân hàng bằng VND có kỳ hạn từ trên 3 tháng đến 1 năm với lãi suất từ 4,5%/năm đến 7,1%/năm (số dư đầu năm: các khoản tiền gửi ngân hàng có kỳ hạn từ trên 3 tháng đến 1 năm với lãi suất từ 5,0%/năm đến 6,5%/năm).Bao gồm trong số dư đầu tư nắm giữ đến ngày đáo hạn vào ngày 31 tháng 12 năm 2017 là các khoản kinh phí bảo trì cho các căn hộ đã bàn giao của các dự án bất động sản của Tập đoàn. Các khoản kinh phí bảo trì này sẽ được chuyển về cho Ban Quản trị Tòa nhà.","(i) Số dư cuối năm 2017 là các khoản tiền gửi ngân hàng bằng VND có kỳ hạn từ trên 3 tháng đến 1 năm với lãi suất từ 4,5%/năm đến 7,1%/năm (số dư đầu năm: các khoản tiền gửi ngân hàng có kỳ hạn từ trên 3 tháng đến 1 năm với lãi suất từ 5,0%/năm đến 6,5%/năm).Bao gồm trong số dư đầu tư nắm giữ đến ngày đáo hạn vào ngày 31 tháng 12 năm 2017 là các khoản kinh phí bảo trì cho các căn hộ đã bàn giao của các dự án bất động sản của Tập đoàn. Các khoản kinh phí bảo trì này sẽ được chuyển về cho Ban Quản trị Tòa nhà.","(i) Số dư cuối năm 2017 là các khoản tiền gửi ngân hàng bằng VND có kỳ hạn từ trên 3 tháng đến 1 năm với lãi suất từ 4,5%/năm đến 7,1%/năm (số dư đầu năm: các khoản tiền gửi ngân hàng có kỳ hạn từ trên 3 tháng đến 1 năm với lãi suất từ 5,0%/năm đến 6,5%/năm).Bao gồm trong số dư đầu tư nắm giữ đến ngày đáo hạn vào ngày 31 tháng 12 năm 2017 là các khoản kinh phí bảo trì cho các căn hộ đã bàn giao của các dự án bất động sản của Tập đoàn. Các khoản kinh phí bảo trì này sẽ được chuyển về cho Ban Quản trị Tòa nhà.","(i) Số dư cuối năm 2017 là các khoản tiền gửi ngân hàng bằng VND có kỳ hạn từ trên 3 tháng đến 1 năm với lãi suất từ 4,5%/năm đến 7,1%/năm (số dư đầu năm: các khoản tiền gửi ngân hàng có kỳ hạn từ trên 3 tháng đến 1 năm với lãi suất từ 5,0%/năm đến 6,5%/năm).Bao gồm trong số dư đầu tư nắm giữ đến ngày đáo hạn vào ngày 31 tháng 12 năm 2017 là các khoản kinh phí bảo trì cho các căn hộ đã bàn giao của các dự án bất động sản của Tập đoàn. Các khoản kinh phí bảo trì này sẽ được chuyển về cho Ban Quản trị Tòa nhà.","(i) Số dư cuối năm 2017 là các khoản tiền gửi ngân hàng bằng VND có kỳ hạn từ trên 3 tháng đến 1 năm với lãi suất từ 4,5%/năm đến 7,1%/năm (số dư đầu năm: các khoản tiền gửi ngân hàng có kỳ hạn từ trên 3 tháng đến 1 năm với lãi suất từ 5,0%/năm đến 6,5%/năm).Bao gồm trong số dư đầu tư nắm giữ đến ngày đáo hạn vào ngày 31 tháng 12 năm 2017 là các khoản kinh phí bảo trì cho các căn hộ đã bàn giao của các dự án bất động sản của Tập đoàn. Các khoản kinh phí bảo trì này sẽ được chuyển về cho Ban Quản trị Tòa nhà.","(i) Số dư cuối năm 2017 là các khoản tiền gửi ngân hàng bằng VND có kỳ hạn từ trên 3 tháng đến 1 năm với lãi suất từ 4,5%/năm đến 7,1%/năm (số dư đầu năm: các khoản tiền gửi ngân hàng có kỳ hạn từ trên 3 tháng đến 1 năm với lãi suất từ 5,0%/năm đến 6,5%/năm).Bao gồm trong số dư đầu tư nắm giữ đến ngày đáo hạn vào ngày 31 tháng 12 năm 2017 là các khoản kinh phí bảo trì cho các căn hộ đã bàn giao của các dự án bất động sản của Tập đoàn. Các khoản kinh phí bảo trì này sẽ được chuyển về cho Ban Quản trị Tòa nhà.","(i) Số dư cuối năm 2017 là các khoản tiền gửi ngân hàng bằng VND có kỳ hạn từ trên 3 tháng đến 1 năm với lãi suất từ 4,5%/năm đến 7,1%/năm (số dư đầu năm: các khoản tiền gửi ngân hàng có kỳ hạn từ trên 3 tháng đến 1 năm với lãi suất từ 5,0%/năm đến 6,5%/năm).Bao gồm trong số dư đầu tư nắm giữ đến ngày đáo hạn vào ngày 31 tháng 12 năm 2017 là các khoản kinh phí bảo trì cho các căn hộ đã bàn giao của các dự án bất động sản của Tập đoàn. Các khoản kinh phí bảo trì này sẽ được chuyển về cho Ban Quản trị Tòa nhà.","(i) Số dư cuối năm 2017 là các khoản tiền gửi ngân hàng bằng VND có kỳ hạn từ trên 3 tháng đến 1 năm với lãi suất từ 4,5%/năm đến 7,1%/năm (số dư đầu năm: các khoản tiền gửi ngân hàng có kỳ hạn từ trên 3 tháng đến 1 năm với lãi suất từ 5,0%/năm đến 6,5%/năm).Bao gồm trong số dư đầu tư nắm giữ đến ngày đáo hạn vào ngày 31 tháng 12 năm 2017 là các khoản kinh phí bảo trì cho các căn hộ đã bàn giao của các dự án bất động sản của Tập đoàn. Các khoản kinh phí bảo trì này sẽ được chuyển về cho Ban Quản trị Tòa nhà.","(i) Số dư cuối năm 2017 là các khoản tiền gửi ngân hàng bằng VND có kỳ hạn từ trên 3 tháng đến 1 năm với lãi suất từ 4,5%/năm đến 7,1%/năm (số dư đầu năm: các khoản tiền gửi ngân hàng có kỳ hạn từ trên 3 tháng đến 1 năm với lãi suất từ 5,0%/năm đến 6,5%/năm).Bao gồm trong số dư đầu tư nắm giữ đến ngày đáo hạn vào ngày 31 tháng 12 năm 2017 là các khoản kinh phí bảo trì cho các căn hộ đã bàn giao của các dự án bất động sản của Tập đoàn. Các khoản kinh phí bảo trì này sẽ được chuyển về cho Ban Quản trị Tòa nhà.",,,,,,
