row_label_raw,row_label_full,col_0,Đơn vị tính: VND > Năm nay,Đơn vị tính: VND > Năm trước,numeric__Đơn vị tính: VND > Năm nay,numeric__Đơn vị tính: VND > Năm trước
Vốn đã góp,Vốn đã góp,Vốn đã góp,Vốn đã góp,Vốn đã góp,,
Số đầu năm,Vốn đã góp > Số đầu năm,Số đầu năm,26.377.079.540.000,18.681.880.870.000,26377079540000.0,18681880870000.0
Tăng vốn trong năm,Vốn đã góp > Tăng vốn trong năm,Tăng vốn trong năm,-,716.667.640.000,,716667640000.0
Chia cổ tức bằng cổ phiếu,Vốn đã góp > Chia cổ tức bằng cổ phiếu,Chia cổ tức bằng cổ phiếu,-,2.133.799.410.000,,2133799410000.0
Cổ phiếu thường,Vốn đã góp > Cổ phiếu thường,Cổ phiếu thường,-,4.844.731.620.000,,4844731620000.0
Số cuối năm,Vốn đã góp > Số cuối năm,Số cuối năm,26.377.079.540.000,26.377.079.540.000,26377079540000.0,26377079540000.0
