row_label_raw,row_label_full,col_0,Năm nay,Đơn vị tính: VNDNăm trước(Trình bày lại),numeric__Năm nay,numeric__Đơn vị tính: VNDNăm trước(Trình bày lại)
"Lãi tiền gửi, tiền cho vay và các khoản đặt cọc","Lãi tiền gửi, tiền cho vay và các khoản đặt cọc","Lãi tiền gửi, tiền cho vay và các khoản đặt cọc",1.098.222.853.695,1.190.500.694.694,1098222853695.0,1190500694694.0
Lãi từ thanh lý các khoản đầu tư tài chính và chuyển nhượng công ty con,Lãi từ thanh lý các khoản đầu tư tài chính và chuyển nhượng công ty con,Lãi từ thanh lý các khoản đầu tư tài chính và chuyển nhượng công ty con,358.282.444.981,3.859.473.487.033,358282444981.0,3859473487033.0
Lãi chênh lệch tỷ giá,Lãi chênh lệch tỷ giá,Lãi chênh lệch tỷ giá,28.549.762.106,232.870.285.809,28549762106.0,232870285809.0
Chiết khấu thanh toán,Chiết khấu thanh toán,Chiết khấu thanh toán,25.018.731.362,6.215.778.522,25018731362.0,6215778522.0
Thu nhập từ cổ tức,Thu nhập từ cổ tức,Thu nhập từ cổ tức,13.338.306.800,18.377.216.675,13338306800.0,18377216675.0
Lãi từ đánh giá lại giá trị khoản đầu tư trong giao dịch hợp nhất kinh doanh qua nhiều giai đoạn,Lãi từ đánh giá lại giá trị khoản đầu tư trong giao dịch hợp nhất kinh doanh qua nhiều giai đoạn,Lãi từ đánh giá lại giá trị khoản đầu tư trong giao dịch hợp nhất kinh doanh qua nhiều giai đoạn,1.043.093.955,1.449.179.506.378,1043093955.0,1449179506378.0
Doanh thu hoạt động tài chính khác,Doanh thu hoạt động tài chính khác,Doanh thu hoạt động tài chính khác,112.496.246.713,5.767.555.032,112496246713.0,5767555032.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,1.636.951.439.612,6.762.384.524.143,1636951439612.0,6762384524143.0
