row_label_raw,row_label_full,col_0,Đơn vị tính: VND > Số cuối năm,Đơn vị tính: VND > Số đầu năm,numeric__Đơn vị tính: VND > Số cuối năm,numeric__Đơn vị tính: VND > Số đầu năm
Dự phòng chi phí bảo hành,Dự phòng chi phí bảo hành,Dự phòng chi phí bảo hành,169.598.159.859,127.414.378.407,169598159859.0,127414378407.0
Dự phòng phải trả khác,Dự phòng phải trả khác,Dự phòng phải trả khác,5.804.006.578,67.641.416.970,5804006578.0,67641416970.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,175.402.166.437,195.055.795.377,175402166437.0,195055795377.0
