row_label_raw,row_label_full,col_0,Số cuối năm,Đơn vị tính: VND Số đầu năm,numeric__Số cuối năm,numeric__Đơn vị tính: VND Số đầu năm
Chi phí lãi vay trích trước,Chi phí lãi vay trích trước,Chi phí lãi vay trích trước,2.122.242.028.100,1.205.242.481.968,2122242028100.0,1205242481968.0
Chi phí xây dựng và phát triển bất động sản trích trước,Chi phí xây dựng và phát triển bất động sản trích trước,Chi phí xây dựng và phát triển bất động sản trích trước,6.256.615.957.532,5.825.575.368.830,6256615957532.0,5825575368830.0
Chi phí môi giới trích trước,Chi phí môi giới trích trước,Chi phí môi giới trích trước,722.467.081.354,424.588.008.516,722467081354.0,424588008516.0
Lợi nhuận cam kết trích trước theo các hợp đồng hợp tác kinh doanh và chương trình quản lý biệt thự,Lợi nhuận cam kết trích trước theo các hợp đồng hợp tác kinh doanh và chương trình quản lý biệt thự,Lợi nhuận cam kết trích trước theo các hợp đồng hợp tác kinh doanh và chương trình quản lý biệt thự,622.556.069.584,299.083.263.076,622556069584.0,299083263076.0
Các khoản chi phí phải trả khác,Các khoản chi phí phải trả khác,Các khoản chi phí phải trả khác,692.715.406.823,699.772.761.485,692715406823.0,699772761485.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,10.416.596.543.393,8.454.261.883.875,10416596543393.0,8454261883875.0
Trong đó:,Trong đó:,Trong đó:,Trong đó:,Trong đó:,,
Chi phí phải trả ngắn hạn cho bên liên quan (Thuyết minh số 36),Trong đó: > Chi phí phải trả ngắn hạn cho bên liên quan (Thuyết minh số 36),Chi phí phải trả ngắn hạn cho bên liên quan (Thuyết minh số 36),13.868.302.069,351.047.955.645,13868302069.0,351047955645.0
