row_label_raw,row_label_full,Đối tượng nợ,Số cuối năm > Giá gốc,Số cuối năm > Giá trị có thể thu hồi,Số đầu năm > Giá gốc,Số đầu năm > Giá trị có thể thu hồi,numeric__Số cuối năm > Giá gốc,numeric__Số cuối năm > Giá trị có thể thu hồi,numeric__Số đầu năm > Giá gốc,numeric__Số đầu năm > Giá trị có thể thu hồi
Các khoản phải thu quá hạn thanh toán,Các khoản phải thu quá hạn thanh toán,Các khoản phải thu quá hạn thanh toán,706.325.250.704,315.510.885.885,356.097.494.477,211.425.150.317,706325250704.0,315510885885.0,356097494477.0,211425150317.0
Các khoản cho vay quá hạn thanh toán,Các khoản cho vay quá hạn thanh toán,Các khoản cho vay quá hạn thanh toán,161.077.828.534,33.837.350.358,99.537.848.254,64.688.505.262,161077828534.0,33837350358.0,99537848254.0,64688505262.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,867.403.079.238,349.348.236.243,455.635.342.731,276.113.655.579,867403079238.0,349348236243.0,455635342731.0,276113655579.0
