row_label_raw,row_label_full,col_0,Đơn vị tính: VND,numeric__Đơn vị tính: VND
Doanh thu tài chính,Doanh thu tài chính,Doanh thu tài chính,6.762.384.524.143,6762384524143.0
Chi phí tài chính,Chi phí tài chính,Chi phí tài chính,(5.389.034.072.187),-5389034072187.0
Thu nhập khác,Thu nhập khác,Thu nhập khác,688.479.678.357,688479678357.0
Chi phí khác,Chi phí khác,Chi phí khác,(618.871.762.087),-618871762087.0
Hoàn nhập và chi phí dự phòng của khoản vay và lãi vay,Hoàn nhập và chi phí dự phòng của khoản vay và lãi vay,Hoàn nhập và chi phí dự phòng của khoản vay và lãi vay,64.060.421.393,64060421393.0
Tổng cộng,Tổng cộng,Tổng cộng,1.507.018.789.619,1507018789619.0
