row_label_raw,row_label_full,col_0,Thuyết minh,Số cuối năm,Đơn vị tính: VND Số đầu năm (Trình bày lại),numeric__Thuyết minh,numeric__Số cuối năm,numeric__Đơn vị tính: VND Số đầu năm (Trình bày lại)
Đầu tư vào các công ty liên kết,Đầu tư vào các công ty liên kết,Đầu tư vào các công ty liên kết,19.1.1,2.439.624.600.795,1.730.283.476.020,1911.0,2439624600795.0,1730283476020.0
Đầu tư góp vốn vào đơn vị khác,Đầu tư góp vốn vào đơn vị khác,Đầu tư góp vốn vào đơn vị khác,19.1.2,2.176.543.861.811,1.616.241.288.531,1912.0,2176543861811.0,1616241288531.0
Dự phòng giảm giá đầu tư dài hạn,Dự phòng giảm giá đầu tư dài hạn,Dự phòng giảm giá đầu tư dài hạn,,(50.382.547.589),(56.192.900.196),,-50382547589.0,-56192900196.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,,4.565.785.915.017,3.290.331.864.355,,4565785915017.0,3290331864355.0
