row_label_raw,row_label_full,col_0,Đơn vị tính: VND,numeric__Đơn vị tính: VND
Thuế và các khoản phải nộp Nhà nước,Thuế và các khoản phải nộp Nhà nước,Thuế và các khoản phải nộp Nhà nước,4.933.105.236.661,4933105236661.0
Chi phí lãi vay trích trước,Chi phí lãi vay trích trước,Chi phí lãi vay trích trước,2.122.242.028.100,2122242028100.0
Các khoản nhận đặt cọc về chuyển nhượng khoản đầu tư,Các khoản nhận đặt cọc về chuyển nhượng khoản đầu tư,Các khoản nhận đặt cọc về chuyển nhượng khoản đầu tư,1.834.186.640.000,1834186640000.0
Thuế GTGT được khấu trừ thu hộ phải trả,Thuế GTGT được khấu trừ thu hộ phải trả,Thuế GTGT được khấu trừ thu hộ phải trả,299.916.673.750,299916673750.0
Vay và nợ thuê tài chính ngắn hạn,Vay và nợ thuê tài chính ngắn hạn,Vay và nợ thuê tài chính ngắn hạn,18.140.968.057.370,18140968057370.0
Vay và nợ thuê tài chính dài hạn,Vay và nợ thuê tài chính dài hạn,Vay và nợ thuê tài chính dài hạn,31.219.525.897.044,31219525897044.0
Thuế thu nhập hoãn lại phải trả,Thuế thu nhập hoãn lại phải trả,Thuế thu nhập hoãn lại phải trả,142.779.876.044,142779876044.0
Tổng cộng,Tổng cộng,Tổng cộng,58.692.724.408.969,58692724408969.0
