row_label_raw,row_label_full,col_0,Số cuối năm > Giá gốc,Số cuối năm > Giá trị có thể thu hồi,Số đầu năm > Giá gốc,Số đầu năm > Giá trị có thể thu hồi,numeric__Số cuối năm > Giá gốc,numeric__Số cuối năm > Giá trị có thể thu hồi,numeric__Số đầu năm > Giá gốc,numeric__Số đầu năm > Giá trị có thể thu hồi
Đối tượng nợ,Đối tượng nợ,Đối tượng nợ,,,,,,,,
Một đối tác doanh nghiệp,Đối tượng nợ > Một đối tác doanh nghiệp,Một đối tác doanh nghiệp,384.737.291.675,211.710.931.600,-,-,384737291675.0,211710931600.0,,
Một đối tác doanh nghiệp khác,Đối tượng nợ > Một đối tác doanh nghiệp khác,Một đối tác doanh nghiệp khác,87.231.780.861,26.169.534.256,87.231.780.861,61.062.246.603,87231780861.0,26169534256.0,87231780861.0,61062246603.0
