row_label_raw,row_label_full,col_0,Đơn vị tính. VND > Năm nay,Đơn vị tính. VND > Năm trước,numeric__Đơn vị tính. VND > Năm nay,numeric__Đơn vị tính. VND > Năm trước
Thu nhập cho thuê bất động sản đầu tư,Thu nhập cho thuê bất động sản đầu tư,Thu nhập cho thuê bất động sản đầu tư,4.409.827.940.217,3.321.913.007.632,4409827940217.0,3321913007632.0
Chi phí hoạt động kinh doanh trực tiếp của các bất động sản đầu tư tạo thu nhập cho thuê trong năm,Chi phí hoạt động kinh doanh trực tiếp của các bất động sản đầu tư tạo thu nhập cho thuê trong năm,Chi phí hoạt động kinh doanh trực tiếp của các bất động sản đầu tư tạo thu nhập cho thuê trong năm,2.099.875.166.664,1.602.025.651.331,2099875166664.0,1602025651331.0
Chi phí hoạt động kinh doanh trực tiếp của các bất động sản đầu tư không tạo thu nhập cho thuê trong năm,Chi phí hoạt động kinh doanh trực tiếp của các bất động sản đầu tư không tạo thu nhập cho thuê trong năm,Chi phí hoạt động kinh doanh trực tiếp của các bất động sản đầu tư không tạo thu nhập cho thuê trong năm,-,15.640.100.716,,15640100716.0
