row_label_raw,row_label_full,Tên Công ty,Tỷ lệ lợi ích,Tỷ lệ biểu quyết,Vốn đầu tư (VND),numeric__Tỷ lệ lợi ích,numeric__Tỷ lệ biểu quyết,numeric__Vốn đầu tư (VND)
- Công ty Cổ Phần BOT Bắc Giang Lạng Sơn,- Công ty Cổ Phần BOT Bắc Giang Lạng Sơn,- Công ty Cổ Phần BOT Bắc Giang Lạng Sơn,"65,58%","65,58%",902.303.650.000,0.6557999999999999,0.6557999999999999,902303650000.0
- Công ty cổ phần Đầu tư Đèo Cả,- Công ty cổ phần Đầu tư Đèo Cả,- Công ty cổ phần Đầu tư Đèo Cả,"70,36%","70,36%",1.439.831.250.000,0.7036,0.7036,1439831250000.0
- Công ty Cổ phần Phước Tượng Phú Gia BOT,- Công ty Cổ phần Phước Tượng Phú Gia BOT,- Công ty Cổ phần Phước Tượng Phú Gia BOT,"99,47%","99,47%",272.331.000.000,0.9947,0.9947,272331000000.0
