row_label_raw,row_label_full,Giá gốc,Giá trị có thể thu hồi,Giá gốc_1,Giá trị có thể thu hồi_1,numeric__Giá trị có thể thu hồi,numeric__Giá gốc_1,numeric__Giá trị có thể thu hồi_1
20.041.406.365,20.041.406.365,20.041.406.365,6.669.005.134,19.983.406.365,6.669.005.134,6669005134.0,19983406365.0,6669005134.0
5.159.490.529,5.159.490.529,5.159.490.529,,5.159.490.529,,,5159490529.0,
3.399.652.533,3.399.652.533,3.399.652.533,,3.399.652.533,,,3399652533.0,
5.082.418.376,5.082.418.376,5.082.418.376,5.082.418.376,5.082.418.376,5.082.418.376,5082418376.0,5082418376.0,5082418376.0
841.849.183,841.849.183,841.849.183,841.849.183,841.849.183,841.849.183,841849183.0,841849183.0,841849183.0
673.571.100,673.571.100,673.571.100,,673.571.100,,,673571100.0,
4.884.424.644,4.884.424.644,4.884.424.644,744.737.575,4.826.424.644,744.737.575,744737575.0,4826424644.0,744737575.0
20.041.406.365,20.041.406.365,20.041.406.365,6.669.005.134,19.983.406.365,6.669.005.134,6669005134.0,19983406365.0,6669005134.0
