row_label_raw,row_label_full,col_0,31/12/2020,01/01/2020,numeric__31/12/2020,numeric__01/01/2020
Mua sắm,Mua sắm,Mua sắm,,497.762.553,,497762553.0
Xây dựng cơ bản dở dang,Xây dựng cơ bản dở dang,Xây dựng cơ bản dở dang,5.474.686.863.072,13.233.346.801.755,5474686863072.0,13233346801755.0
- Hạng mục hầm Hải Vân,- Hạng mục hầm Hải Vân,- Hạng mục hầm Hải Vân,5.474.686.863.072,4.238.170.316.633,5474686863072.0,4238170316633.0
+ Chi phí mua sắm TSCĐ,+ Chi phí mua sắm TSCĐ,+ Chi phí mua sắm TSCĐ,,79.823.736,,79823736.0
+ Chi phí các gói thầu GPMB - TĐC,+ Chi phí các gói thầu GPMB - TĐC,+ Chi phí các gói thầu GPMB - TĐC,3.924.253.724,604.280.430,3924253724.0,604280430.0
+ Chi phí các gói thầu khác,+ Chi phí các gói thầu khác,+ Chi phí các gói thầu khác,382.122.425.177,16.077.343.299,382122425177.0,16077343299.0
+ Chi phí lãi vay,+ Chi phí lãi vay,+ Chi phí lãi vay,1.083.806.786.967,1.035.249.832.767,1083806786967.0,1035249832767.0
+ Chi phí quản lý dự án,+ Chi phí quản lý dự án,+ Chi phí quản lý dự án,31.801.023.295,60.979.276.600,31801023295.0,60979276600.0
+ Chi phí các gói thầu thiết bị,+ Chi phí các gói thầu thiết bị,+ Chi phí các gói thầu thiết bị,796.342.960.970,317.354.961.778,796342960970.0,317354961778.0
+ Chi phí các gói thầu Tư vấn,+ Chi phí các gói thầu Tư vấn,+ Chi phí các gói thầu Tư vấn,267.886.773.097,387.528.389.264,267886773097.0,387528389264.0
+ Chi phí xây dựng các gói thầu xây lắp,+ Chi phí xây dựng các gói thầu xây lắp,+ Chi phí xây dựng các gói thầu xây lắp,2.694.293.514.361,2.316.521.176.677,2694293514361.0,2316521176677.0
+ Hạng mục khác,+ Hạng mục khác,+ Hạng mục khác,214.509.125.481,103.775.232.082,214509125481.0,103775232082.0
- Hạng mục đầu tư xây dựng công trình tuyến Cao tốc Bắc Giang - Lạng Sơn,- Hạng mục đầu tư xây dựng công trình tuyến Cao tốc Bắc Giang - Lạng Sơn,- Hạng mục đầu tư xây dựng công trình tuyến Cao tốc Bắc Giang - Lạng Sơn,,8.995.176.485.122,,8995176485122.0
+ Hợp phần cao tốc,+ Hợp phần cao tốc,+ Hợp phần cao tốc,,5.688.991.302.321,,5688991302321.0
+ Chi phí GPMB,+ Chi phí GPMB,+ Chi phí GPMB,,1.560.061.810.961,,1560061810961.0
+ Chi phí lãi vay,+ Chi phí lãi vay,+ Chi phí lãi vay,,1.590.890.174.877,,1590890174877.0
+ Gói thầu hợp phần QL1,+ Gói thầu hợp phần QL1,+ Gói thầu hợp phần QL1,,,,
+ Chi phí quản lý dự án,+ Gói thầu hợp phần QL1 > + Chi phí quản lý dự án,+ Chi phí quản lý dự án,,44.499.303.564,,44499303564.0
+ Hạng mục khác,+ Gói thầu hợp phần QL1 > + Hạng mục khác,+ Hạng mục khác,,110.733.893.399,,110733893399.0
Cộng,+ Gói thầu hợp phần QL1 > Cộng,Cộng,5.474.686.863.072,13.233.844.564.308,5474686863072.0,13233844564308.0
