row_label_raw,row_label_full,col_0,Tỷ lệ lợi ích,Quyền biểu quyết,numeric__Tỷ lệ lợi ích,numeric__Quyền biểu quyết
Quyền sở hữu trực tiếp,Quyền sở hữu trực tiếp,Quyền sở hữu trực tiếp,"1,42%","1,42%",0.014199999999999999,0.014199999999999999
Quyền sở hữu và biểu quyết gián tiếp,Quyền sở hữu và biểu quyết gián tiếp,Quyền sở hữu và biểu quyết gián tiếp,"73,56%","92,47%",0.7356,0.9247
- Công ty CP Đầu tư Hải Thạch B.O.T,- Công ty CP Đầu tư Hải Thạch B.O.T,- Công ty CP Đầu tư Hải Thạch B.O.T,"43,14%","49,29%",0.4314,0.4929
- Công ty CP Đầu tư Hạ tầng Miền Bắc,- Công ty CP Đầu tư Hạ tầng Miền Bắc,- Công ty CP Đầu tư Hạ tầng Miền Bắc,"20,56%","33,00%",0.20559999999999998,0.33
- Công ty CP ĐTTM Quốc tế Hà Thành,- Công ty CP ĐTTM Quốc tế Hà Thành,- Công ty CP ĐTTM Quốc tế Hà Thành,"4,03%","4,05%",0.0403,0.0405
- Công ty CP BOT Hưng Phát,- Công ty CP BOT Hưng Phát,- Công ty CP BOT Hưng Phát,"5,83%","6,13%",0.0583,0.0613
Cộng,Cộng,Cộng,"74,98%","93,89%",0.7498,0.9389
