row_label_raw,row_label_full,col_0,col_1,Năm 2020,Năm 2019,numeric__col_1,numeric__Năm 2020,numeric__Năm 2019
"Thanh lý, nhượng bán TSCĐ","Thanh lý, nhượng bán TSCĐ","Thanh lý, nhượng bán TSCĐ","Thanh lý, nhượng bán TSCĐ",3.133.351.350,,,3133351350.0,
Lãi từ giao dịch mua giá rẻ,Lãi từ giao dịch mua giá rẻ,Lãi từ giao dịch mua giá rẻ,Lãi từ giao dịch mua giá rẻ,,240.286.039.705,,,240286039705.0
Các khoản khác,Các khoản khác,Các khoản khác,Các khoản khác,10.185.671,92.264.221,,10185671.0,92264221.0
,,,Cộng,3.143.537.021,240.378.303.926,,3143537021.0,240378303926.0
