row_label_raw,row_label_full,col_0,31/12/2020,01/01/2020,numeric__31/12/2020,numeric__01/01/2020
a) Ngắn hạn,a) Ngắn hạn,a) Ngắn hạn,1.067.457.417.597,179.052.776.706,1067457417597.0,179052776706.0
Trích trước chi phí đồng phục,Trích trước chi phí đồng phục,Trích trước chi phí đồng phục,24.228.631.337,,24228631337.0,
Trích trước chi phí vận hành Hầm,Trích trước chi phí vận hành Hầm,Trích trước chi phí vận hành Hầm,,59.594.948.136,,59594948136.0
"Trích trước chi phí trung tu, đại tu hầm Đèo Cả, Cù Mông","Trích trước chi phí trung tu, đại tu hầm Đèo Cả, Cù Mông","Trích trước chi phí trung tu, đại tu hầm Đèo Cả, Cù Mông",38.647.987.896,,38647987896.0,
Trích trước lãi vay,Trích trước lãi vay,Trích trước lãi vay,42.353.583.583,112.427.782.511,42353583583.0,112427782511.0
Chi phí lãi vay phải trả,Chi phí lãi vay phải trả,Chi phí lãi vay phải trả,675.147.192.036,,675147192036.0,
Các khoản khác,Các khoản khác,Các khoản khác,287.080.022.745,7.030.046.059,287080022745.0,7030046059.0
b) Dài hạn,b) Dài hạn,b) Dài hạn,,,,
Lãi vay,Lãi vay,Lãi vay,,,,
Các khoản khác,Các khoản khác,Các khoản khác,,,,
Cộng,Các khoản khác > Cộng,Cộng,1.067.457.417.597,179.052.776.706,1067457417597.0,179052776706.0
