row_label_raw,row_label_full,Tại ngày 31 tháng 12 năm 2020,Từ 01 năm trở xuống,Trên 01 năm đến 05 năm,Trên 05 năm,Cộng,numeric__Từ 01 năm trở xuống,numeric__Trên 01 năm đến 05 năm,numeric__Trên 05 năm,numeric__Cộng
Phải trả cho người bán,Phải trả cho người bán,Phải trả cho người bán,1.322.594.603.200,,,1.322.594.603.200,1322594603200.0,,,1322594603200.0
Người mua trả tiền trước,Người mua trả tiền trước,Người mua trả tiền trước,108.803.239.940,,,108.803.239.940,108803239940.0,,,108803239940.0
Vay và nợ,Vay và nợ,Vay và nợ,341.156.294.808,8.798.306.493.807,11.946.150.013.917,21.085.612.802.532,341156294808.0,8798306493807.0,11946150013917.0,21085612802532.0
Chi phí phải trả,Chi phí phải trả,Chi phí phải trả,1.064.460.438.502,,,1.064.460.438.502,1064460438502.0,,,1064460438502.0
Các khoản phải trả phải nộp khác,Các khoản phải trả phải nộp khác,Các khoản phải trả phải nộp khác,1.201.269.786.638,123.423.822.378,,1.324.693.609.016,1201269786638.0,123423822378.0,,1324693609016.0
Cộng,Cộng,Cộng,4.038.284.363.088,8.921.730.316.185,11.946.150.013.917,24.906.164.693.190,4038284363088.0,8921730316185.0,11946150013917.0,24906164693190.0
