row_label_raw,row_label_full,col_0,31/12/2015 > Giá trị,31/12/2015 > Số có khả năng,Trong kỳ > Giảm,Trong kỳ > Tăng,01/01/2015 > Giá trị,01/01/2015 > Số có khả năng trả,numeric__31/12/2015 > Giá trị,numeric__31/12/2015 > Số có khả năng,numeric__Trong kỳ > Giảm,numeric__Trong kỳ > Tăng,numeric__01/01/2015 > Giá trị,numeric__01/01/2015 > Số có khả năng trả
,,,VND,VND,VND,VND,VND,VND,,,,,,
Vay ngắn hạn,Vay ngắn hạn,Vay ngắn hạn,617.064.141.446,617.064.141.446,8.081.492.274.202,8.593.928.568.096,104.627.847.552,104.627.847.552,617064141446.0,617064141446.0,8081492274202.0,8593928568096.0,104627847552.0,104627847552.0
- Vay Ngân hàng (i),- Vay Ngân hàng (i),- Vay Ngân hàng (i),615.271.941.744,615.271.941.744,5.395.297.184.001,5.912.000.871.204,99.176.854.541,99.176.854.541,615271941744.0,615271941744.0,5395297184001.0,5912000871204.0,99176854541.0,99176854541.0
- Vay công ty chứng khoán,- Vay công ty chứng khoán,- Vay công ty chứng khoán,-,-,2.111.081.760.560,2.111.081.760.560,-,-,,,2111081760560.0,2111081760560.0,,
- Vay dài hạn đến hạn trả,- Vay dài hạn đến hạn trả,- Vay dài hạn đến hạn trả,1.792.199.702,1.792.199.702,-,1.183.599.702,-,-,1792199702.0,1792199702.0,,1183599702.0,,
"- Vay tổ chức, cá nhân khác","- Vay tổ chức, cá nhân khác","- Vay tổ chức, cá nhân khác",-,-,575.113.329.641,569.662.336.630,5.450.993.011,5.450.993.011,,,575113329641.0,569662336630.0,5450993011.0,5450993011.0
Vay dài hạn,Vay dài hạn,Vay dài hạn,4.497.299.405,4.497.299.405,912.900.000,5.410.199.405,-,-,4497299405.0,4497299405.0,912900000.0,5410199405.0,,
- Vay ngân hàng,- Vay ngân hàng,- Vay ngân hàng,4.497.299.405,4.497.299.405,912.900.000,5.410.199.405,-,-,4497299405.0,4497299405.0,912900000.0,5410199405.0,,
