row_label_raw,row_label_full,col_0,31/12/2015 > Giá gốc,31/12/2015 > Giá trị dự phòng,01/01/2015 > Giá gốc,01/01/2015 > Giá trị dự phòng,numeric__31/12/2015 > Giá gốc,numeric__31/12/2015 > Giá trị dự phòng,numeric__01/01/2015 > Giá gốc,numeric__01/01/2015 > Giá trị dự phòng
,,,VND,VND,VND,VND,,,,
Khách hàng của Công ty CP Đầu tư F.I.T - Công ty Mệ,Khách hàng của Công ty CP Đầu tư F.I.T - Công ty Mệ,Khách hàng của Công ty CP Đầu tư F.I.T - Công ty Mệ,5.441.641.947,4.759.366.694,1.703.741.590,696.237.128,5441641947.0,4759366694.0,1703741590.0,696237128.0
Khách hàng của Công ty VTKT Nông nghiệp Cần Thơ (Hợp nhất),Khách hàng của Công ty VTKT Nông nghiệp Cần Thơ (Hợp nhất),Khách hàng của Công ty VTKT Nông nghiệp Cần Thơ (Hợp nhất),29.704.323.663,17.673.933.143,41.427.860.490,13.868.583.534,29704323663.0,17673933143.0,41427860490.0,13868583534.0
Khách hàng của Công ty CP Dược phẩm Cửu Long (Hợp nhất),Khách hàng của Công ty CP Dược phẩm Cửu Long (Hợp nhất),Khách hàng của Công ty CP Dược phẩm Cửu Long (Hợp nhất),39.637.849.562,39.637.849.562,-,-,39637849562.0,39637849562.0,,
Cộng,Cộng,Cộng,74.783.815.172,62.071.149.399,43.131.602.080,14.564.820.662,74783815172.0,62071149399.0,43131602080.0,14564820662.0
