row_label_raw,row_label_full,col_0,Năm nay,Năm trước(Trình bày lại),numeric__Năm nay,numeric__Năm trước(Trình bày lại)
,,,VND,VND,,
Số đầu năm,Số đầu năm,Số đầu năm,201.329.964.542,183.335.425.259,201329964542.0,183335425259.0
Phát sinh trong năm,Phát sinh trong năm,Phát sinh trong năm,169.700.856.856,254.727.413.215,169700856856.0,254727413215.0
Kết chuyển sang tài sản cố định,Kết chuyển sang tài sản cố định,Kết chuyển sang tài sản cố định,(33.801.320.708),(29.700.135.714),-33801320708.0,-29700135714.0
Ghi nhận vào chỉ phí trả trước hoặc chỉ phí,Ghi nhận vào chỉ phí trả trước hoặc chỉ phí,Ghi nhận vào chỉ phí trả trước hoặc chỉ phí,(107.349.268.378),(207.032.738.218),-107349268378.0,-207032738218.0
Số cuối năm,Số cuối năm,Số cuối năm,229.880.232.312,201.329.964.542,229880232312.0,201329964542.0
