row_label_raw,row_label_full,col_0,Số cuối năm,Số đầu năm(Trình bày lại),numeric__Số cuối năm,numeric__Số đầu năm(Trình bày lại)
,,,VND,VND,,
Dự án Nhà máy Thủy điện Luang Prabang (*),Dự án Nhà máy Thủy điện Luang Prabang (*),Dự án Nhà máy Thủy điện Luang Prabang (*),131.564.171.361,131.564.171.361,131564171361.0,131564171361.0
"Dự án Nhà máy Điện khí Nhơn Trạch 3, 4","Dự án Nhà máy Điện khí Nhơn Trạch 3, 4","Dự án Nhà máy Điện khí Nhơn Trạch 3, 4",57.008.656.021,15.162.403.247,57008656021.0,15162403247.0
Dự án Tiếu khu 2 tại Nhơn Trạch,Dự án Tiếu khu 2 tại Nhơn Trạch,Dự án Tiếu khu 2 tại Nhơn Trạch,25.703.457.197,25.703.457.197,25703457197.0,25703457197.0
Các dự án khác,Các dự án khác,Các dự án khác,15.603.947.733,28.899.932.737,15603947733.0,28899932737.0
,,,229.880.232.312,201.329.964.542,229880232312.0,201329964542.0
