row_label_raw,row_label_full,col_0,Số cuối năm,Số đầu năm(Trình bày lại),numeric__Số cuối năm,numeric__Số đầu năm(Trình bày lại)
,,,VND,VND,,
a. Phải thu ngắn hạn của khách hàng,a. Phải thu ngắn hạn của khách hàng,a. Phải thu ngắn hạn của khách hàng,5.699.139.391.970,7.106.162.062.310,5699139391970.0,7106162062310.0
Công ty Mua bán điện,Công ty Mua bán điện,Công ty Mua bán điện,5.686.899.669.810,7.094.484.675.003,5686899669810.0,7094484675003.0
- Tập đoàn Điện lực Việt Nam,- Tập đoàn Điện lực Việt Nam,- Tập đoàn Điện lực Việt Nam,,,,
Các khách hàng khác,- Tập đoàn Điện lực Việt Nam > Các khách hàng khác,Các khách hàng khác,12.239.722.160,11.677.387.307,12239722160.0,11677387307.0
b. Phải thu khách hàng là các bên liên quan(Chỉ tiết tại Thuyết minh số 36),- Tập đoàn Điện lực Việt Nam > b. Phải thu khách hàng là các bên liên quan(Chỉ tiết tại Thuyết minh số 36),b. Phải thu khách hàng là các bên liên quan(Chỉ tiết tại Thuyết minh số 36),68.049.840.437,88.384.105.977,68049840437.0,88384105977.0
,,,5.767.189.232.407,7.194.546.168.287,5767189232407.0,7194546168287.0
