row_label_raw,row_label_full,col_0,Năm nay,Năm trước,numeric__Năm nay,numeric__Năm trước
,,,VND,VND,,
Bán hàng và cung cấp dịch vụ,Bán hàng và cung cấp dịch vụ,Bán hàng và cung cấp dịch vụ,225.045.072.701,234.017.818.700,225045072701.0,234017818700.0
Công ty Cổ phần Phân bón Dầu khí Cà Mau,Công ty Cổ phần Phân bón Dầu khí Cà Mau,Công ty Cổ phần Phân bón Dầu khí Cà Mau,222.837.794.369,231.715.297.107,222837794369.0,231715297107.0
Công ty Cổ phần Dịch vụ Kỹ thuật Điện lực Dầu khí Việt Nam,Công ty Cổ phần Dịch vụ Kỹ thuật Điện lực Dầu khí Việt Nam,Công ty Cổ phần Dịch vụ Kỹ thuật Điện lực Dầu khí Việt Nam,1.199.314.754,960.561.832,1199314754.0,960561832.0
Tổng Công ty Khí Việt Nam - Công ty Cổ phần,Tổng Công ty Khí Việt Nam - Công ty Cổ phần,Tổng Công ty Khí Việt Nam - Công ty Cổ phần,667.499.636,-,667499636.0,
Viện Dầu khí Việt Nam,Viện Dầu khí Việt Nam,Viện Dầu khí Việt Nam,169.746.017,-,169746017.0,
Công ty Cổ phần Dịch vụ Bảo vệ An ninh Dầu khí Việt Nam,Công ty Cổ phần Dịch vụ Bảo vệ An ninh Dầu khí Việt Nam,Công ty Cổ phần Dịch vụ Bảo vệ An ninh Dầu khí Việt Nam,138.272.725,-,138272725.0,
Tổng Công ty Hóa chất và Dịch vụ Dầu khí - Công ty CP,Tổng Công ty Hóa chất và Dịch vụ Dầu khí - Công ty CP,Tổng Công ty Hóa chất và Dịch vụ Dầu khí - Công ty CP,32.445.200,-,32445200.0,
Công ty Cổ phần Thủy điện Hủa Na,Công ty Cổ phần Thủy điện Hủa Na,Công ty Cổ phần Thủy điện Hủa Na,-,790.876.610,,790876610.0
Công ty Cổ phần Thủy điện Đakđrinh,Công ty Cổ phần Thủy điện Đakđrinh,Công ty Cổ phần Thủy điện Đakđrinh,-,551.083.151,,551083151.0
Mua hàng,Mua hàng,Mua hàng,7.683.556.448.075,11.055.486.974.923,7683556448075.0,11055486974923.0
Tập đoàn Dầu khí Việt Nam,Tập đoàn Dầu khí Việt Nam,Tập đoàn Dầu khí Việt Nam,5.916.385.330.072,6.791.847.432.364,5916385330072.0,6791847432364.0
Công ty Vận chuyển khí Đông Nam Bộ,Công ty Vận chuyển khí Đông Nam Bộ,Công ty Vận chuyển khí Đông Nam Bộ,1.183.979.897.047,3.543.102.183.509,1183979897047.0,3543102183509.0
Tổng Công ty Dầu Việt Nam,Tổng Công ty Dầu Việt Nam,Tổng Công ty Dầu Việt Nam,312.825.367.578,502.013.278.143,312825367578.0,502013278143.0
Công ty Cổ phần Dịch vụ Kỹ thuật Điện lực Dầu khí Việt Nam,Công ty Cổ phần Dịch vụ Kỹ thuật Điện lực Dầu khí Việt Nam,Công ty Cổ phần Dịch vụ Kỹ thuật Điện lực Dầu khí Việt Nam,178.411.271.463,150.064.148.092,178411271463.0,150064148092.0
Công ty CP Máy thiết bị Dầu khí,Công ty CP Máy thiết bị Dầu khí,Công ty CP Máy thiết bị Dầu khí,45.476.180.730,-,45476180730.0,
