row_label_raw,row_label_full,col_0,Năm nay,Năm trước(Trình bày lại),numeric__Năm nay,numeric__Năm trước(Trình bày lại)
,,,VND,VND,,
"Chi phí nguyên liệu, vật liệu","Chi phí nguyên liệu, vật liệu","Chi phí nguyên liệu, vật liệu",15.391.258.534.671,17.463.304.890.177,15391258534671.0,17463304890177.0
Chi phí nhân công,Chi phí nhân công,Chi phí nhân công,509.594.609.005,471.829.136.818,509594609005.0,471829136818.0
Chi phí khấu hao tài sản cố định,Chi phí khấu hao tài sản cố định,Chi phí khấu hao tài sản cố định,1.620.905.843.192,1.940.298.057.162,1620905843192.0,1940298057162.0
Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,1.142.595.164.790,1.227.032.752.952,1142595164790.0,1227032752952.0
Chi phí khác,Chi phí khác,Chi phí khác,1.159.478.386.725,1.242.779.077.277,1159478386725.0,1242779077277.0
,,,19.823.832.538.383,22.345.243.914.386,19823832538383.0,22345243914386.0
