row_label_raw,row_label_full,Mã số,TÀI SẢN,Thuyết minh,Số cuối năm,Số đầu năm,numeric__TÀI SẢN,numeric__Thuyết minh,numeric__Số cuối năm,numeric__Số đầu năm
100,100,100,A. TÀI SẢN NGĂN HẠN,,2.755.794.135.182,2.634.491.844.526,,,2755794135182.0,2634491844526.0
110,110,110,I. Tiền và các khoản tương đương tiền,5,93.372.601.566,6.368.772.429,,5.0,93372601566.0,6368772429.0
111,111,111,1. Tiền,,33.372.601.566,6.368.772.429,,,33372601566.0,6368772429.0
112,112,112,2. Các khoản tương đương tiền,,60.000.000.000,-,,,60000000000.0,
120,120,120,II. Đầu tư ngắn hạn,,230.000.000,230.000.000,,,230000000.0,230000000.0
123,123,123,1. Đầu tư nắm giữ đến ngày đáo hạn,,230.000.000,230.000.000,,,230000000.0,230000000.0
130,130,130,III. Các khoản phải thu ngắn hạn,,862.766.523.287,979.748.415.916,,,862766523287.0,979748415916.0
131,131,131,1. Phải thu ngắn hạn của khách hàng,6,144.574.348.254,150.042.262.772,,6.0,144574348254.0,150042262772.0
132,132,132,2. Trả trước cho người bán ngắn hạn,7,284.812.677.575,280.210.070.943,,7.0,284812677575.0,280210070943.0
136,136,136,3. Phải thu ngắn hạn khác,8,646.538.476.073,764.448.474.716,,8.0,646538476073.0,764448474716.0
137,137,137,4. Dự phòng phải thu ngắn hạn khó đòi,9,(213.158.978.615),(214.952.392.515),,9.0,-213158978615.0,-214952392515.0
140,140,140,IV. Hàng tồn kho,10,1.795.712.568.898,1.646.260.396.953,,10.0,1795712568898.0,1646260396953.0
141,141,141,1. Hàng tồn kho,,1.795.712.568.898,1.646.260.396.953,,,1795712568898.0,1646260396953.0
150,150,150,V. Tài sản ngắn hạn khác,,3.712.441.431,1.884.259.228,,,3712441431.0,1884259228.0
151,151,151,1. Chi phí trả trước ngắn hạn,,1.022.300.668,1.062.577.750,,,1022300668.0,1062577750.0
152,152,152,2. Thuế GTGT được khấu trừ,,2.690.140.763,821.681.478,,,2690140763.0,821681478.0
