row_label_raw,row_label_full,Mã số,NGUỒN VỐN,Thuyết minh,Số cuối năm,Số đầu năm,numeric__NGUỒN VỐN,numeric__Thuyết minh,numeric__Số cuối năm,numeric__Số đầu năm
300,300,300,C. NỘ PHẢI TRÀ,,6.227.154.027.852,6.384.393.970.649,,,6227154027852.0,6384393970649.0
310,310,310,I. Nợ ngắn hạn,,1.342.745.137.537,5.823.054.890.213,,,1342745137537.0,5823054890213.0
311,311,311,1. Phải trả người bán ngắn hạn,17,92.808.942.529,94.178.062.751,,17.0,92808942529.0,94178062751.0
313,313,313,2. Thuế và các khoản phải nộp Nhà nước,18,112.110.708.365,237.692.352.666,,18.0,112110708365.0,237692352666.0
314,314,314,3. Phải trả người lao động,,9.344.906.037,9.128.703.050,,,9344906037.0,9128703050.0
315,315,315,4. Chỉ phí phải trả ngắn hạn,19,43.135.310.070,49.211.544.571,,19.0,43135310070.0,49211544571.0
318,318,318,5. Doanh thu chưa thực hiện ngắn hạn,,-,3.358.875,,,,3358875.0
319,319,319,6. Phải trả ngắn hạn khác,20,433.022.022.358,4.204.472.951.950,,20.0,433022022358.0,4204472951950.0
320,320,320,7. Vay ngắn hạn,21,599.845.936.785,1.178.417.455.263,,21.0,599845936785.0,1178417455263.0
322,322,322,"8. Quỹ khen thưởng, phúc lợi",,52.477.311.393,49.950.461.087,,,52477311393.0,49950461087.0
330,330,330,II. Nợ dài hạn,,4.884.408.890.315,561.339.080.436,,,4884408890315.0,561339080436.0
337,337,337,1. Phải trả dài hạn khác,20,3.928.198.428.416,361.654.296.336,,20.0,3928198428416.0,361654296336.0
338,338,338,2. Vay dài hạn,21,956.210.461.899,199.684.784.100,,21.0,956210461899.0,199684784100.0
400,400,400,D. VỐN CHỦ SỞ HỮU,,9.931.507.468.519,8.465.012.419.393,,,9931507468519.0,8465012419393.0
410,410,410,I. Vốn chủ sở hữu,22.1,9.931.507.468.519,8.465.012.419.393,,221.0,9931507468519.0,8465012419393.0
411,411,411,1. Vốn cổ phần,,7.224.509.210.000,6.117.790.020.000,,,7224509210000.0,6117790020000.0
411a,411a,411a,- Cổ phiếu phổ thông có quyền biểu quyết,,7.224.509.210.000,6.117.790.020.000,,,7224509210000.0,6117790020000.0
412,412,412,2. Thặng dư vốn cổ phần,,283.153.338.806,80.398.440.806,,,283153338806.0,80398440806.0
415,415,415,3. Cổ phiếu quỹ,,(2.500.560.000),(2.500.560.000),,,-2500560000.0,-2500560000.0
418,418,418,4. Quỹ đầu tư phát triển,,107.828.707.986,104.389.042.202,,,107828707986.0,104389042202.0
421,421,421,5. Lợi nhuận sau thuế chưa phân phối,,2.318.516.771.727,2.164.935.476.385,,,2318516771727.0,2164935476385.0
421a,421a,421a,- Lợi nhuận sau thuế chưa phân phối lũy kế đến cuối năm trước,,2.066.336.311.925,2.051.122.156.664,,,2066336311925.0,2051122156664.0
421b,421b,421b,- Lợi nhuận sau thuế chưa phân phối năm nay,,252.180.459.802,113.813.319.721,,,252180459802.0,113813319721.0
440,440,440,TỔNG CỘNG NGUỒN VỐN,,16.158.661.496.371,14.849.406.390.042,,,16158661496371.0,14849406390042.0
