row_label_raw,row_label_full,col_0,Số cuối năm > Giá trị,Số cuối năm > Số có khả năng trả nợ,Số đầu năm > Giá trị,Số đầu năm > Số có khả năng trả nợ,numeric__Số cuối năm > Giá trị,numeric__Số cuối năm > Số có khả năng trả nợ,numeric__Số đầu năm > Giá trị,numeric__Số đầu năm > Số có khả năng trả nợ
Phải trả các bên khác,Phải trả các bên khác,Phải trả các bên khác,92.402.217.395,92.402.217.395,77.671.454.798,77.671.454.798,92402217395.0,92402217395.0,77671454798.0,77671454798.0
Công ty Cổ phần FPT,Công ty Cổ phần FPT,Công ty Cổ phần FPT,18.480.358.179,18.480.358.179,-,-,18480358179.0,18480358179.0,,
Công ty TNHHXây dựng Bình Định,Công ty TNHHXây dựng Bình Định,Công ty TNHHXây dựng Bình Định,16.257.256.702,16.257.256.702,14.664.909.374,14.664.909.374,16257256702.0,16257256702.0,14664909374.0,14664909374.0
Công ty Cổ phần Xây lắpvà Vật tư Xây dựngKhác,Công ty Cổ phần Xây lắpvà Vật tư Xây dựngKhác,Công ty Cổ phần Xây lắpvà Vật tư Xây dựngKhác,-,-,9.353.579.030,9.353.579.030,,,9353579030.0,9353579030.0
Công ty Cổ phần Xây lắpvà Vật tư Xây dựngKhác,Công ty Cổ phần Xây lắpvà Vật tư Xây dựngKhác,Công ty Cổ phần Xây lắpvà Vật tư Xây dựngKhác,57.664.602.514,57.664.602.514,53.652.966.394,53.652.966.394,57664602514.0,57664602514.0,53652966394.0,53652966394.0
Phải trả các bên liên quan(Thuyết minh số 29),Phải trả các bên liên quan(Thuyết minh số 29),Phải trả các bên liên quan(Thuyết minh số 29),406.725.134,406.725.134,16.506.607.953,16.506.607.953,406725134.0,406725134.0,16506607953.0,16506607953.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,92.808.942.529,92.808.942.529,94.178.062.751,94.178.062.751,92808942529.0,92808942529.0,94178062751.0,94178062751.0
