row_label_raw,row_label_full,col_0,Năm nay,Năm trước,numeric__Năm nay,numeric__Năm trước
Công ty con,Công ty con,Công ty con,Công ty con,Công ty con,,
Công ty Cổ phần Kinh doanh Khí Miền Bắc,Công ty Cổ phần Kinh doanh Khí Miền Bắc,Công ty Cổ phần Kinh doanh Khí Miền Bắc,Hoạt độngkinh doanh có lãi,Hoạt độngkinh doanh có lãi,,
Công ty Cổ phần Phân phối Khí thấp áp Dầu khí Việt Nam,Công ty Cổ phần Phân phối Khí thấp áp Dầu khí Việt Nam,Công ty Cổ phần Phân phối Khí thấp áp Dầu khí Việt Nam,Hoạt độngkinh doanh có lãi,Hoạt độngkinh doanh có lãi,,
Công ty Cổ phần Bọc ống Dầu khí Việt Nam,Công ty Cổ phần Bọc ống Dầu khí Việt Nam,Công ty Cổ phần Bọc ống Dầu khí Việt Nam,Hoạt độngkinh doanh có lãi,Hoạt độngkinh doanh có lãi,,
Công ty Cổ phần Sản xuất ống thép Dầu khí Việt Nam,Công ty Cổ phần Sản xuất ống thép Dầu khí Việt Nam,Công ty Cổ phần Sản xuất ống thép Dầu khí Việt Nam,Hoạt độngkinh doanh có lãi,Hoạt độngkinh doanh bị lỗ,,
Công ty Cổ phần CNG Việt Nam,Công ty Cổ phần CNG Việt Nam,Công ty Cổ phần CNG Việt Nam,Hoạt độngkinh doanh có lãi,Hoạt độngkinh doanh có lãi,,
Công ty Cổ phần LNG VIETNAM,Công ty Cổ phần LNG VIETNAM,Công ty Cổ phần LNG VIETNAM,Chưa hoạt độngkinh doanh,Chưa hoạt độngkinh doanh,,
"Công ty liên doanh, Công ty liên kết","Công ty liên doanh, Công ty liên kết","Công ty liên doanh, Công ty liên kết","Công ty liên doanh, Công ty liên kết","Công ty liên doanh, Công ty liên kết",,
Công ty Cổ phần Kinh doanh Khí Miền Nam,Công ty Cổ phần Kinh doanh Khí Miền Nam,Công ty Cổ phần Kinh doanh Khí Miền Nam,Hoạt độngkinh doanh có lãi,Hoạt độngkinh doanh có lãi,,
Công ty TNHH Khí nhiên liệu Giao thông Vận tải PVGazprom,Công ty TNHH Khí nhiên liệu Giao thông Vận tải PVGazprom,Công ty TNHH Khí nhiên liệu Giao thông Vận tải PVGazprom,Chưa hoạt độngkinh doanh,Chưa hoạt độngkinh doanh,,
