row_label_raw,row_label_full,col_0,Số cuối nămVND,Số đầu nămVND,numeric__Số cuối nămVND,numeric__Số đầu nămVND
Ngân hàng Cathay United Bank,Ngân hàng Cathay United Bank,Ngân hàng Cathay United Bank,2.426.550.000.000,3.403.785.000.000,2426550000000.0,3403785000000.0
Ngân hàng TMCP Sài Gòn - Hà Nội,Ngân hàng TMCP Sài Gòn - Hà Nội,Ngân hàng TMCP Sài Gòn - Hà Nội,-,600.000.000.000,,600000000000.0
Ngân hàng TMCP Đông Nam Á,Ngân hàng TMCP Đông Nam Á,Ngân hàng TMCP Đông Nam Á,-,300.000.000.000,,300000000000.0
,,,2.426.550.000.000,4.303.785.000.000,2426550000000.0,4303785000000.0
Trong đó:,Trong đó:,Trong đó:,Trong đó:,Trong đó:,,
,,,Số cuối nămVND,Số đầu nămVND,,
Vay tín chấp,Trong đó: > Vay tín chấp,Vay tín chấp,2.426.550.000.000,4.303.785.000.000,2426550000000.0,4303785000000.0
,,,2.426.550.000.000,4.303.785.000.000,2426550000000.0,4303785000000.0
,,,Số cuối nămVND,Số đầu nămVND,,
Vay theo lãi suất thả nổi (ii),Trong đó: > Vay theo lãi suất thả nổi (ii),Vay theo lãi suất thả nổi (ii),2.426.550.000.000,4.303.785.000.000,2426550000000.0,4303785000000.0
,,,2.426.550.000.000,4.303.785.000.000,2426550000000.0,4303785000000.0
