row_label_raw,row_label_full,col_0,Số cuối nămVND,Số đầu nămVND,numeric__Số cuối nămVND,numeric__Số đầu nămVND
a. Phải trả ngắn hạn khác,a. Phải trả ngắn hạn khác,a. Phải trả ngắn hạn khác,a. Phải trả ngắn hạn khác,a. Phải trả ngắn hạn khác,,
Chiết khấu doanh thu vận chuyển khí Nam Côn Sơn,a. Phải trả ngắn hạn khác > Chiết khấu doanh thu vận chuyển khí Nam Côn Sơn,Chiết khấu doanh thu vận chuyển khí Nam Côn Sơn,348.065.220.579,269.189.139.972,348065220579.0,269189139972.0
Phải trả nhà thầu xây dựng cơ bản (i),a. Phải trả ngắn hạn khác > Phải trả nhà thầu xây dựng cơ bản (i),Phải trả nhà thầu xây dựng cơ bản (i),253.958.496.577,-,253958496577.0,
Tổng Công ty Tư vấn Thiết kế Dầu khí - CTCP (ii),a. Phải trả ngắn hạn khác > Tổng Công ty Tư vấn Thiết kế Dầu khí - CTCP (ii),Tổng Công ty Tư vấn Thiết kế Dầu khí - CTCP (ii),156.613.644.066,155.078.782.366,156613644066.0,155078782366.0
Công ty Cổ phần Địa ốc Phú Long (ii),a. Phải trả ngắn hạn khác > Công ty Cổ phần Địa ốc Phú Long (ii),Công ty Cổ phần Địa ốc Phú Long (ii),81.139.202.347,80.168.200.236,81139202347.0,80168200236.0
Cơ quan Tập đoàn Dầu khí Việt Nam (iii),a. Phải trả ngắn hạn khác > Cơ quan Tập đoàn Dầu khí Việt Nam (iii),Cơ quan Tập đoàn Dầu khí Việt Nam (iii),-,22.068.726.543,,22068726543.0
Các khoản khác,a. Phải trả ngắn hạn khác > Các khoản khác,Các khoản khác,118.820.640.259,70.878.946.664,118820640259.0,70878946664.0
,,,958.597.203.828,597.383.795.781,958597203828.0,597383795781.0
Phải trả ngắn hạn khác các bên liên quan(chi tiết tại Thuyết minh số 34),a. Phải trả ngắn hạn khác > Phải trả ngắn hạn khác các bên liên quan(chi tiết tại Thuyết minh số 34),Phải trả ngắn hạn khác các bên liên quan(chi tiết tại Thuyết minh số 34),156.613.644.066,177.147.508.909,156613644066.0,177147508909.0
b. Phải trả dài hạn khác,b. Phải trả dài hạn khác,b. Phải trả dài hạn khác,b. Phải trả dài hạn khác,b. Phải trả dài hạn khác,,
"Nhận ký quỹ, ký cược dài hạn","b. Phải trả dài hạn khác > Nhận ký quỹ, ký cược dài hạn","Nhận ký quỹ, ký cược dài hạn",5.636.039.644,4.952.785.411,5636039644.0,4952785411.0
,,,5.636.039.644,4.952.785.411,5636039644.0,4952785411.0
