row_label_raw,row_label_full,Mã số,TÀI SẢN,Thuyết minh,31/12/2025 > VND,01/01/2025 > VND,numeric__TÀI SẢN,numeric__Thuyết minh,numeric__31/12/2025 > VND,numeric__01/01/2025 > VND
100,100,100,A. TÀI SẢN NGẮN HẠN,,1.051.622.725.910,1.225.760.500.888,,,1051622725910.0,1225760500888.0
110,110,110,I. Tiền và các khoản tương đương tiền,03,14.418.944.981,65.575.823.672,,3.0,14418944981.0,65575823672.0
111,111,111,1. Tiền,,14.418.944.981,65.575.823.672,,,14418944981.0,65575823672.0
120,120,120,II. Đầu tư tài chính ngắn hạn,04,597.254.395.238,668.108.888.909,,4.0,597254395238.0,668108888909.0
123,123,123,1. Đầu tư nắm giữ đến ngày đáo hạn,,597.254.395.238,668.108.888.909,,,597254395238.0,668108888909.0
130,130,130,III. Các khoản phải thu ngắn hạn,,114.693.066.442,82.209.240.154,,,114693066442.0,82209240154.0
131,131,131,1. Phải thu ngắn hạn của khách hàng,05,86.370.000.000,72.197.131.800,,5.0,86370000000.0,72197131800.0
132,132,132,2. Trả trước cho người bán ngắn hạn,06,20.114.605.372,475.445.924,,6.0,20114605372.0,475445924.0
136,136,136,3. Phải thu ngắn hạn khác,07,8.208.461.070,9.536.662.430,,7.0,8208461070.0,9536662430.0
140,140,140,IV. Hàng tồn kho,08,316.147.611.706,386.371.652.862,,8.0,316147611706.0,386371652862.0
141,141,141,1. Hàng tồn kho,,317.569.900.634,387.767.964.174,,,317569900634.0,387767964174.0
149,149,149,2. Dự phòng giảm giá hàng tồn kho,,(1.422.288.928),(1.396.311.312),,,-1422288928.0,-1396311312.0
150,150,150,V. Tài sản ngắn hạn khác,,9.108.707.543,23.494.895.291,,,9108707543.0,23494895291.0
151,151,151,1. Chỉ phí trả trước ngắn hạn,10,640.910.696,1.482.099.834,,10.0,640910696.0,1482099834.0
152,152,152,2. Thuế GTGT được khấu trừ,,8.467.796.847,22.012.795.457,,,8467796847.0,22012795457.0
200,200,200,B. TÀI SẢN DÀI HẠN,,4.720.141.341.766,3.448.241.883.537,,,4720141341766.0,3448241883537.0
210,210,210,I. Các khoản phải thu dài hạn,,-,120.000.000,,,,120000000.0
216,216,216,1. Phải thu dài hạn khác,07,-,120.000.000,,7.0,,120000000.0
220,220,220,II. Tài sản cố định,,20.718.042.216,23.877.719.194,,,20718042216.0,23877719194.0
221,221,221,1. Tài sản cố định hữu hình,09,20.718.042.216,23.877.719.194,,9.0,20718042216.0,23877719194.0
222,222,222,- Nguyên giá,,28.479.327.909,28.558.031.613,,,28479327909.0,28558031613.0
223,223,223,- Giá trị hao mòn luỹ kế,,(7.761.285.693),(4.680.312.419),,,-7761285693.0,-4680312419.0
250,250,250,III. Đầu tư tài chính dài hạn,04,4.699.042.182.598,3.423.739.097.286,,4.0,4699042182598.0,3423739097286.0
251,251,251,1. Đầu tư vào công ty con,,4.729.287.097.286,1.059.032.297.286,,,4729287097286.0,1059032297286.0
252,252,252,"2. Đầu tư vào công ty liên doanh, liên kết",,-,2.364.706.800.000,,,,2364706800000.0
254,254,254,3. Dự phòng đầu tư tài chính dài hạn,,(30.244.914.688),-,,,-30244914688.0,
260,260,260,IV. Tài sản dài hạn khác,,381.116.952,505.067.057,,,381116952.0,505067057.0
261,261,261,1. Chỉ phí trả trước dài hạn,10,381.116.952,505.067.057,,10.0,381116952.0,505067057.0
270,270,270,TỔNG CỘNG TÀI SẢN,,5.771.764.067.676,4.674.002.384.425,,,5771764067676.0,4674002384425.0
